Customer,CustomerNo,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Bastion - Azure Bastion - Basic - new ,0,0.087,7.0034,0.23,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Standard SSD Managed Disks - Standard SSD Managed ,71.34,9.6,7.0034,1.00,25.00,71.43,71.43,14.36
Norli Liv og Pension Livsforsikring A/S,64145711,Files v2 - Files v2 - Hot GRS - EU West - new ,0.96,0.0541,7.0034,2.50,25.00,0.40,1.01,0.24
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - GRS - new ,0,0.00036,7.0034,0.00,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,0.35,0.00054,7.0034,92.93,25.00,0.00,0.37,0.09
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.0034,0.02,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Virtual Machines Eav4 Series Windows - Virtual ,5403.11,0.976,7.0034,743.98,25.00,7.26,5403.20,1080.71
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,2.19,0.06,7.0034,5.01,25.00,0.45,2.24,0.49
Norli Liv og Pension Livsforsikring A/S,64145711,IP Addresses - IP Addresses - Standard IPv4 - new ,193.73,0.005,7.0034,5208.00,25.00,0.04,193.77,38.79
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps Integration Account - Logic Apps ,4461.6,300,7.0034,2.00,25.00,2232.33,4461.67,892.39
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.0034,0.00,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Premium SSD Managed Disks - Premium SSD Managed ,311.04,41.811428,7.0034,1.00,25.00,311.12,311.10,62.27
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Active Directory Domain Services - Azure ,830.16,0.15,7.0034,743.79,25.00,1.12,830.20,166.07
Norli Liv og Pension Livsforsikring A/S,64145711,Load Balancer - Load Balancer - new ,138.4,0.025,7.0034,744.00,25.00,0.19,138.40,27.68
Norli Liv og Pension Livsforsikring A/S,64145711,Virtual Machines BS Series Windows - Virtual ,1346.66,0.416,7.0034,435.05,25.00,3.10,1346.70,269.37
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,85.09,0.045,7.0034,254.19,25.00,0.33,85.12,17.05
Norli Liv og Pension Livsforsikring A/S,64145711,Virtual Machines Dv3 Series Windows - Virtual ,1173.59,0.212,7.0034,743.97,25.00,1.58,1173.62,234.75
Norli Liv og Pension Livsforsikring A/S,64145711,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.26,0.02,7.0034,2.21,25.00,0.15,0.33,0.12
Norli Liv og Pension Livsforsikring A/S,64145711,Standard SSD Managed Disks - Standard SSD Managed ,14.88,0.002,7.0034,1000.05,25.00,0.01,14.88,2.98
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Bastion - Azure Bastion - Basic - new ,2103.73,0.19,7.0034,1488.00,25.00,1.41,2103.75,420.77
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps - Logic Apps - Consumption - new ,0.35,0.000125,7.0034,441.00,25.00,0.00,0.41,0.13
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Repos and Boards (Basic) - Azure Repos and ,383.08,6,7.0034,8.58,25.00,44.65,383.10,76.64
Norli Liv og Pension Livsforsikring A/S,64145711,Virtual Machines Dv3 Series Windows - Virtual ,2347.28,0.424,7.0034,743.98,25.00,3.16,2347.29,469.47
Norli Liv og Pension Livsforsikring A/S,64145711,Queues v2 - Queues v2 - LRS - EU North - new ,0,0.004,7.0034,0.00,25.00,0.03,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Queues v2 - Queues v2 - GRS - EU North - new ,0,0.008,7.0034,0.00,25.00,0.06,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.0034,0.05,25.00,0.40,0.02,0.02
Norli Liv og Pension Livsforsikring A/S,64145711,App Configuration - App Configuration - Standard - ,553.61,1.2,7.0034,62.00,25.00,8.93,553.62,110.73
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.44,0.0043,7.0034,15.07,25.00,0.03,0.48,0.13
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,0.18,0.0015,7.0034,23.26,25.00,0.01,0.26,0.12
Norli Liv og Pension Livsforsikring A/S,64145711,Storage - Bandwidth - Storage - Bandwidth - ,0,0,7.0034,0.06,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Storage - Bandwidth - Storage - Bandwidth - ,0,0,7.0034,0.07,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Storage - Bandwidth - Storage - Bandwidth - ,0,0.02,7.0034,0.12,25.00,0.15,0.02,0.02
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps - Logic Apps - Consumption - new ,2.89,0.000025,7.0034,15848.00,25.00,0.00,2.95,0.64
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,5.08,0.015,7.0034,46.05,25.00,0.11,5.14,1.08
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - RA-GRS - new ,0,0.075,7.0034,0.01,25.00,0.56,0.01,0.01
Norli Liv og Pension Livsforsikring A/S,64145711,Premium SSD Managed Disks - Premium SSD Managed ,322.59,21.68,7.0034,2.00,25.00,161.32,322.63,64.56
Norli Liv og Pension Livsforsikring A/S,64145711,App Configuration - App Configuration - Free - US ,0,0,7.0034,31.00,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.0034,0.00,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - GRS - new ,0,0.00036,7.0034,2.25,25.00,0.00,0.01,0.01
Norli Liv og Pension Livsforsikring A/S,64145711,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.0034,0.13,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.79,0.0196,7.0034,6.00,25.00,0.15,0.87,0.24
Norli Liv og Pension Livsforsikring A/S,64145711,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,7.0034,0.17,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - LRS - new ,0,0.00036,7.0034,0.02,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot RA-GRS - EU ,0,0.046,7.0034,0.14,25.00,0.34,0.05,0.05
Norli Liv og Pension Livsforsikring A/S,64145711,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.0034,100.00,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - GRS - new ,0,0.06,7.0034,0.00,25.00,0.45,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Azure App Service Premium v2 Plan - Azure App ,1102.76,0.2,7.0034,741.00,25.00,1.49,1102.77,220.56
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot RA-GRS - EU West ,0,0.049,7.0034,0.01,25.00,0.36,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - LRS - new ,0,0.00036,7.0034,4.16,25.00,0.00,0.01,0.01
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU North - ,0,0.004,7.0034,2.29,25.00,0.03,0.07,0.07
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.18,0.054,7.0034,0.61,25.00,0.40,0.24,0.10
Norli Liv og Pension Livsforsikring A/S,64145711,SQL Server Standard - SQL Server Standard - 1-4 ,2214.39,0.4,7.0034,743.98,25.00,2.98,2214.43,442.92
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot GRS - EU North - ,0,0.1,7.0034,0.03,25.00,0.74,0.02,0.02
Norli Liv og Pension Livsforsikring A/S,64145711,Rtn Preference: MGN - Rtn Preference: MGN - new ,55.76,0.087,7.0034,86.18,25.00,0.65,55.79,11.18
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps - Logic Apps - Consumption - new ,1.49,0.12,7.0034,1.69,25.00,0.89,1.51,0.32
Norli Liv og Pension Livsforsikring A/S,64145711,Load Balancer - Load Balancer - new ,0.61,0.005,7.0034,17.21,25.00,0.04,0.64,0.15
Norli Liv og Pension Livsforsikring A/S,64145711,Premium Functions - Premium Functions - EU West - ,4696.04,0.169,7.0034,3734.29,25.00,1.26,4696.05,939.22
Norli Liv og Pension Livsforsikring A/S,64145711,SQL Server Developer Edition - SQL Server ,0,0,7.0034,435.05,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Container Instances - Container Instances - EU ,40362.95,0.00511,7.0034,1061512.43,25.00,0.04,40363.04,8072.68
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,0.09,0.00054,7.0034,38.53,25.00,0.00,0.15,0.08
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Test Plans - Azure Test Plans - Standard - ,324.51,52,7.0034,0.84,25.00,386.94,324.53,64.92
Klinik Socius,41740604,Microsoft 365 Business Premium - Microsoft 365 Business Premium - addQuantity  1/26/2023-2/23/2023  January   ,-2072.96,110.8,1,16.00,25.00,-129.56,-2073.00,-414.60
Klinik Socius,41740604,Microsoft 365 Business Premium - Microsoft 365 Business Premium - addQuantity  1/26/2023-2/23/2023  January   ,2202.52,110.8,1,17.00,25.00,129.56,2202.56,440.51
Klinik Socius,41740604,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  1/24/2023-2/23/2023  January   ,2216,110.8,1,16.00,25.00,138.50,2216.00,443.20
Klinik Socius,41740604,Microsoft 365 Business Premium - Microsoft 365 Business Premium - addQuantity  1/5/2023-1/23/2023  January   ,1358.24,110.8,1,16.00,25.00,84.89,1358.20,271.64
Klinik Socius,41740604,Microsoft 365 Business Premium - Microsoft 365 Business Premium - addQuantity  1/5/2023-1/23/2023  January   ,-1273.35,110.8,1,15.00,25.0,-84.89,-1273.31,-254.66
Eco-Locaxion,43676911,Microsoft 365 E3 - Microsoft 365 E3 - new 1/30/2023-2/27/2023  January   ,263.6,210.88,1,1.00,25.00,263.60,263.60,52.72
Eco-Locaxion,43676911,Microsoft Defender for Office 365 (Plan 1) - Microsoft Defender for Office 365 (Plan 1) - new  1/30/2023-2/27/2023  January   ,12.6,10.08,1,1.00,25.00,12.60,12.60,2.52
Eco-Locaxion,43676911,Microsoft 365 Business Premium - Microsoft 365 Business Premium - new  1/30/2023-2/27/2023  January   ,0,0,1,25.00,25.00,0.00,0.00,0.00
Mads & Vitus,28689942,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  1/23/2023-2/22/2023  January   ,373.8,62.96,1,5.00,12.50,67.29,336.43,37.38
Mads & Vitus,28689942,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  1/23/2023-2/22/2023  January   ,191.16,40.24,1,4.00,12.50,43.01,172.04,19.12
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Project Plan 3 - cycleCharge  1/28/2023-2/27/2023  January   ,179.36,151.04,1,1.00,25.00,179.36,179.36,35.87
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  1/28/2023-2/27/2023  January   ,47.88,20.16,1,2.00,25.00,23.94,47.88,9.58
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  1/28/2023-2/27/2023  January   ,598,100.72,1,5.00,25.00,119.60,598.00,119.60
GoWingu ApS,99999001,Virtual Machines BS Series - Reserved VM Instance; ,115.46,13.19,7.0034,1.00,0.00,92.37,92.37,0.00
GoWingu ApS,99999001,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.0034,0.01,0.00,0.00,0.00,0.00
GoWingu ApS,99999001,Standard HDD Managed Disks - Standard HDD Managed ,30.2,5.888,7.0034,0.69,0.00,35.05,24.17,0.01
GoWingu ApS,99999001,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.76,7.0034,0.54,0.00,0.00,0.00,0.00
GoWingu ApS,99999001,Tables - Tables - LRS - new ,0,0.045,7.0034,0.00,0.00,0.27,0.00,0.00
GoWingu ApS,99999001,Azure Database for MySQL Single Server Basic - ,8.14,0.11,7.0034,9.99,0.00,0.65,6.54,0.03
GoWingu ApS,99999001,Tables - Tables - LRS - new ,0,0.00036,7.0034,0.45,0.00,0.00,0.00,0.00
GoWingu ApS,99999001,Network Watcher - Network Watcher - new ,0,0.001,7.0034,1.00,0.00,0.00,0.00,0.00
GoWingu ApS,99999001,Azure App Service Premium v2 Plan - Azure App ,1101.28,0.2,7.0034,740.00,0.00,1.19,881.03,0.01
GoWingu ApS,99999001,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.0034,17.87,0.00,0.00,0.00,0.00
GoWingu ApS,99999001,Azure App Service Free Plan - Azure App Service ,0,0,7.0034,10.89,0.00,0.00,0.00,0.00
GoWingu ApS,99999001,Azure Database for MySQL Single Server Basic - ,201.16,0.0364,7.0034,743.00,0.00,0.22,161.00,0.07
GoWingu ApS,99999001,SQL Database Single Standard - SQL Database Single ,223.05,0.4839,7.0034,61.96,0.00,2.88,178.48,0.04
GoWingu ApS,99999001,IP Addresses - IP Addresses - Standard IPv4 - new ,18.99,0.005,7.0034,511.00,0.00,0.03,15.21,0.02
GoWingu ApS,99999001,SQL Database - LTR Backup Storage - SQL Database - ,0.18,0.055,7.0034,0.61,0.00,0.33,0.20,0.06
GoWingu ApS,99999001,General Block Blob - General Block Blob - LRS - ,150.21,0.024,7.0034,841.54,0.00,0.14,120.23,0.06
GoWingu ApS,99999001,Azure Database for MySQL Single Server - Backup ,27.58,0.11,7.0034,33.77,0.00,0.65,22.11,0.05
GoWingu ApS,99999001,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,7.0034,0.01,0.00,0.00,0.00,0.00
GoWingu ApS,99999001,Azure App Service Free Plan - Azure App Service ,0,0,7.0034,10.00,0.00,0.00,0.00,0.00
GoWingu ApS,99999001,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.0034,0.03,0.00,0.00,0.00,0.00
GoWingu ApS,99999001,Standard HDD Managed Disks - Standard HDD Managed ,1.23,0.0005,7.0034,331.54,0.00,0.00,0.99,0.01
GoWingu ApS,99999001,Virtual Machines RI - Virtual Machines RI - new ,0,0,7.0034,512.80,0.00,0.00,0.00,0.00
GoWingu ApS,99999001,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.0034,2.08,0.00,0.00,0.00,0.00
GoWingu ApS,99999001,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.02,7.0034,0.01,0.00,0.12,0.00,0.00
GoWingu ApS,99999001,Windows Server Burst - Windows Server Burst - 2 ,30.46,0.008,7.0034,512.80,0.00,0.05,24.42,0.05
Personalegruppen A/S,28706650,Exchange Online (Plan 1) - Exchange Online (Plan 1) - renew  1/28/2023-2/27/2023  January   ,30.24,24.19,1,1.00,25.00,30.24,30.24,6.05
Personalegruppen A/S,28706650,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  1/21/2023-2/20/2023  January   ,4986,110.8,1,36.00,25.00,138.50,4986.00,997.20
viks,27260551,Microsoft 365 Business Standard - Microsoft 365 Business Standard - renew  1/25/2023-2/24/2023  January   ,188.88,75.55,1,2.00,25.00,94.44,188.88,37.78
Nord Tech Industrisystemer,18175509,Dynamics 365 Business Central Essentials - Dynamics 365 Business Central Essentials - cycleCharge  1/1/2023-1/31/2023  January   ,385.44,308.35,1,1.00,25.00,385.44,385.44,77.09
Nord Tech Industrisystemer,18175509,Exchange Online (Plan 2) - Exchange Online (Plan 2) - cycleCharge  1/17/2023-2/16/2023  January   ,50.3,40.24,1,1.00,25.00,50.30,50.30,10.06
Nord Tech Industrisystemer,18175509,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - addQuantity  1/24/2023-2/24/2023  January   ,75.57,241.92,1,3.00,25.00,25.19,75.56,15.11
Nord Tech Industrisystemer,18175509,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - cycleCharge  1/12/2023-2/11/2023  January   ,1156.9,40.24,1,23.00,25.00,50.30,1156.90,231.38
Nord Tech Industrisystemer,18175509,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  1/17/2023-2/16/2023  January   ,3878,110.8,1,28.00,25.00,138.50,3878.00,775.60
Nord Tech Industrisystemer,18175509,Visio Plan 2 - Visio Plan 2 - cycleCharge 1/17/2023-2/16/2023  January   ,94.4,75.52,1,1.00,7.00,80.81,80.81,5.29
Nord Tech Industrisystemer,18175509,Microsoft 365 Business Basic - Microsoft 365 Business Basic - cycleCharge  1/17/2023-2/16/2023  January   ,113.4,30.24,1,3.00,25.00,37.80,113.40,22.68
Nord Tech Industrisystemer,18175509,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - addQuantity  1/24/2023-2/24/2023  January   ,-25.19,241.92,1,1.00,7.00,-21.56,-21.56,-1.41
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online Kiosk - cycleCharge  1/28/2023-2/27/2023  January   ,11.98,10.08,1,1.00,25.00,11.98,11.98,2.40
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  1/28/2023-2/27/2023  January   ,4157.73,40.24,1,87.00,25.00,47.79,4157.51,831.50
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  1/28/2023-2/27/2023  January   ,956,50.32,1,16.00,25.00,59.75,956.00,191.20
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E3 - cycleCharge  1/28/2023-2/27/2023  January   ,139.18,117.2,1,1.00,25.00,139.18,139.18,27.84
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  1/28/2023-2/27/2023  January   ,23322,110.8,1,195.00,25.00,119.60,23322.00,4664.40
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 F1 - cycleCharge  1/28/2023-2/27/2023  January   ,13.49,11.36,1,1.00,25.00,13.49,13.49,2.70
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Teams Rooms Standard - cycleCharge  1/28/2023-2/27/2023  January   ,112.1,94.4,1,1.00,25.00,112.10,112.10,22.42
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  1/28/2023-2/27/2023  January   ,538.08,75.52,1,6.00,25.00,89.68,538.05,107.61
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 2) - cycleCharge  1/28/2023-2/27/2023  January   ,47.79,40.24,1,1.00,25.00,47.79,47.79,9.56
BLS Capital Management,31179580,Microsoft Defender for Office 365 (Plan 1) - Microsoft Defender for Office 365 (Plan 1) - cycleCharge  1/18/2023-2/17/2023  January   ,453.6,10.08,1,36.00,25.0,12.60,453.60,90.72
BLS Capital Management,31179580,Dynamics 365 CRM New Commerce Promotional Offer Annual - Dynamics 365 Sales Enterprise Edition - cycleCharge  1/28/2023-2/27/2023  January   ,532.5,448.43,1,1.00,25.00,532.50,532.50,106.50
BLS Capital Management,31179580,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - Virtual User - cycleCharge  1/28/2023-2/27/2023  January   ,0,0,1,10.00,25.00,0.00,0.00,0.00
BLS Capital Management,31179580,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  1/28/2023-2/27/2023  January   ,8458.42,210.88,1,38.00,25.0,222.59,8458.33,1691.67
BLS Capital Management,31179580,Power Automate per user plan - Power Automate per user plan - renew  1/28/2023-2/27/2023  January   ,106.2,84.96,1,1.00,25.00,106.20,106.20,21.24
BLS Capital Management,31179580,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  1/28/2023-2/27/2023  January   ,0,15.7,1,32.00,25.00,0.00,0.00,0.00
BLS Capital Management,31179580,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  1/28/2023-2/27/2023  January   ,1338.12,40.24,1,28.00,25.00,47.79,1338.05,267.61
BLS Capital Management,31179580,Power Automate per user with attended RPA plan - Power Automate per user with attended RPA plan - renew  1/1/2023-1/31/2023  January   ,283.16,226.53,1,1.00,25.0,283.16,283.16,56.63
BLS Capital Management,31179580,Microsoft 365 E5 Compliance - Microsoft 365 E5 Compliance - cycleCharge  1/28/2023-2/27/2023  January   ,302,60.4,1,4.00,25.00,75.50,302.00,60.40
BLS Capital Management,31179580,Microsoft Teams Rooms Pro - Microsoft Teams Rooms Pro - cycleCharge  1/28/2023-2/27/2023  January   ,251.7,201.36,1,1.00,25.00,251.70,251.70,50.34
BLS Capital Management,31179580,Power Automate unattended RPA add-on - Power Automate unattended RPA add-on - renew  1/1/2023-1/31/2023  January   ,1062,849.6,1,1.00,25.0,1062.00,1062.00,212.40
BLS Capital Management,31179580,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 2) - cycleCharge  1/28/2023-2/27/2023  January   ,669.06,40.24,1,14.00,25.00,47.79,669.03,133.81
BLS Capital Management,31179580,Service Bus - Service Bus - Standard - new ,62.94,0.013441,7.0034,630.00,55.00,0.12,78.13,27.78
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,2.54,0.0043,7.0034,79.73,55.00,0.04,3.16,1.13
BLS Capital Management,31179580,Tables - Tables - GRS - new ,0,0.00036,7.0034,0.90,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Virtual Machines Av2 Series Windows - Virtual ,1290.38,0.274,7.0034,632.90,55.00,2.53,1600.09,567.79
BLS Capital Management,31179580,Standard Page Blob v2 - Standard Page Blob v2 - ,0,0.00054,7.0034,8.93,55.00,0.00,0.04,0.04
BLS Capital Management,31179580,Virtual Machines Dv2 Series Windows - Virtual ,2942.65,0.266,7.0034,1486.72,55.00,2.45,3648.96,1294.84
BLS Capital Management,31179580,Standard SSD Managed Disks - Standard SSD Managed ,486.11,76.8,7.0034,0.85,55.00,708.63,602.87,213.98
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.0034,0.15,55.00,0.04,0.01,0.01
BLS Capital Management,31179580,Standard Page Blob v2 - Standard Page Blob v2 - ,0.7,0.075,7.0034,1.38,55.00,0.69,0.96,0.40
BLS Capital Management,31179580,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.09,0.02,7.0034,0.61,55.00,0.18,0.11,0.04
BLS Capital Management,31179580,IP Addresses - IP Addresses - Basic IPv4 - new ,18.81,0.004,7.0034,633.92,55.00,0.04,23.40,8.35
BLS Capital Management,31179580,SQL Server Standard - SQL Server Standard - 1-4 ,1883.74,0.4,7.0034,632.90,55.00,3.69,2335.90,828.91
BLS Capital Management,31179580,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.99,7.0034,0.18,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Azure Active Directory Domain Services - Azure ,830.16,0.15,7.0034,743.79,55.00,1.38,1029.44,365.31
BLS Capital Management,31179580,IP Addresses - IP Addresses - Basic IPv4 - new ,39.83,0.0036,7.0034,1488.00,55.00,0.03,49.43,17.57
BLS Capital Management,31179580,Standard Page Blob - Standard Page Blob - LRS - ,0,0.00036,7.0034,7.59,55.00,0.00,0.03,0.03
BLS Capital Management,31179580,Standard SSD Managed Disks - Standard SSD Managed ,12.78,0.002,7.0034,859.87,55.00,0.02,15.87,5.65
BLS Capital Management,31179580,General Block Blob - General Block Blob - LRS - ,0.18,0.00036,7.0034,67.88,55.00,0.00,0.23,0.09
BLS Capital Management,31179580,Standard SSD Managed Disks - Standard SSD Managed ,60.75,9.6,7.0034,0.85,55.00,88.58,75.36,26.76
BLS Capital Management,31179580,Key Vault - Key Vault - Premium - new ,0,0.03,7.0034,0.00,55.00,0.28,0.00,0.00
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.88,0.0196,7.0034,6.18,55.00,0.18,1.12,0.42
BLS Capital Management,31179580,Virtual Machines BS Series - Virtual Machines BS ,265.34,0.048,7.0034,742.98,55.00,0.44,329.06,116.79
BLS Capital Management,31179580,Files - Files - LRS - new ,2.19,0.06,7.0034,5.00,55.00,0.55,2.77,1.02
BLS Capital Management,31179580,Standard Page Blob - Standard Page Blob - LRS - ,0,0.00036,7.0034,3.80,55.00,0.00,0.01,0.01
BLS Capital Management,31179580,Storage - Bandwidth - Storage - Bandwidth - ,3.76,0.02,7.0034,25.59,55.00,0.18,4.72,1.71
BLS Capital Management,31179580,Network Watcher - Network Watcher - new ,0,0.001,7.0034,1.00,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Tables - Tables - RA-GRS - new ,0,0.075,7.0034,0.01,55.00,0.69,0.01,0.01
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,1.31,0.054,7.0034,3.38,55.00,0.50,1.69,0.64
BLS Capital Management,31179580,IP Addresses - IP Addresses - Standard IPv4 - new ,55.33,0.005,7.0034,1488.00,55.00,0.05,68.65,24.39
BLS Capital Management,31179580,Premium SSD Managed Disks - Premium SSD Managed ,83.51,11.2272,7.0034,1.00,55.00,103.59,103.59,36.78
BLS Capital Management,31179580,Storage - Bandwidth - Storage - Bandwidth - ,0,0,7.0034,0.06,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Standard HDD Managed Disks - Standard HDD Managed ,11.38,1.536,7.0034,1.00,55.00,14.17,14.17,5.07
BLS Capital Management,31179580,Network Watcher - Network Watcher - new ,0,0.5,7.0034,0.40,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Backup - Backup - Standard - EU West - new ,140.06,0.0448,7.0034,420.18,55.00,0.41,173.69,61.64
BLS Capital Management,31179580,Service Bus - Service Bus - Standard - new ,0,0.8,7.0034,0.00,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Tables - Tables - LRS - new ,0,0.045,7.0034,0.01,55.00,0.42,0.01,0.01
BLS Capital Management,31179580,Standard HDD Managed Disks - Standard HDD Managed ,0.53,0.0005,7.0034,161.61,55.00,0.00,0.75,0.33
BLS Capital Management,31179580,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,7.0034,0.05,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,10.24,0.054,7.0034,25.50,55.00,0.50,12.71,4.52
