Customer,CustomerNo,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
CTGlobal,39541092,Storage - Bandwidth - Storage - Bandwidth - ,0,0,7.4514,0.05,7.00,0.00,0.00,0.00
CTGlobal,39541092,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.4514,0.00,7.00,0.37,0.00,0.00
CTGlobal,39541092,SQL Database - LTR Backup Storage - SQL Database - ,22.25,0.0595,7.4514,47.35,7.00,0.40,19.09,1.29
CTGlobal,39541092,Storage - Bandwidth - Storage - Bandwidth - ,0,0.02,7.4514,0.00,7.00,0.14,0.00,0.00
CTGlobal,39541092,Traffic Manager - Traffic Manager - Traffic View - ,0.93,2,7.4514,0.06,7.00,13.55,0.87,0.13
CTGlobal,39541092,Tables - Tables - RA-GRS - new ,0,0.075,7.4514,0.01,7.00,0.51,0.00,0.00
CTGlobal,39541092,SQL Database Single Standard - SQL Database Single ,1149.19,4.8387,7.4514,30.00,7.00,32.79,983.76,64.41
CTGlobal,39541092,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.4514,100.00,7.00,0.00,0.00,0.00
CTGlobal,39541092,Azure Monitor - Azure Monitor - Alerts - new ,0,0.1,7.4514,10.00,7.00,0.00,0.00,0.00
CTGlobal,39541092,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4514,0.00,7.00,0.00,0.00,0.00
CTGlobal,39541092,Azure Monitor - Azure Monitor - Emails - new ,0,0.00002,7.4514,32.00,7.00,0.00,0.00,0.00
CTGlobal,39541092,Files - Files - LRS - new ,0,0.0015,7.4514,0.00,7.00,0.01,0.00,0.00
CTGlobal,39541092,Key Vault - Key Vault - Standard - new ,0,0.15,7.4514,0.00,7.00,1.02,0.00,0.00
CTGlobal,39541092,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.02,7.4514,0.00,7.00,0.14,0.00,0.00
CTGlobal,39541092,Rtn Preference: MGN - Rtn Preference: MGN - new ,128.63,0.087,7.4514,186.85,7.00,0.59,110.17,7.27
CTGlobal,39541092,Azure Monitor - Azure Monitor - Alerts - new ,5.95,0.1,7.4514,7.55,7.00,0.68,5.12,0.36
CTGlobal,39541092,Azure App Service Free Plan - Azure App Service ,0,0,7.4514,10.00,7.00,0.00,0.00,0.00
CTGlobal,39541092,Logic Apps - Logic Apps - Consumption - new ,0.18,0.12,7.4514,0.29,7.00,0.81,0.24,0.10
CTGlobal,39541092,Logic Apps - Logic Apps - Consumption - new ,42.38,0.000125,7.4514,42876.00,7.00,0.00,36.32,2.42
CTGlobal,39541092,Traffic Manager - Traffic Manager - Azure Endpoint ,5.49,0.36,7.4514,1.94,7.00,2.44,4.72,0.33
CTGlobal,39541092,Files - Files - LRS - new ,2.33,0.06,7.4514,5.00,7.00,0.41,2.03,0.17
CTGlobal,39541092,Azure App Service Free Plan - Azure App Service ,0,0,7.4514,20.98,7.00,0.00,0.00,0.00
CTGlobal,39541092,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.4514,0.06,7.00,0.03,0.00,0.00
CTGlobal,39541092,Blob Storage - Blob Storage - Hot LRS - EU West - ,3.9,0.0196,7.4514,25.50,7.00,0.13,3.39,0.27
CTGlobal,39541092,Azure Pipelines - Azure Pipelines - ,919.31,40,7.4514,2.90,7.00,271.08,787.01,51.56
CTGlobal,39541092,Azure App Service Premium v2 Plan - Azure App ,9120.51,0.8,7.4514,1440.00,7.00,5.42,7807.16,510.75
CTGlobal,39541092,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.4514,0.00,7.00,0.37,0.00,0.00
CTGlobal,39541092,Tables - Tables - LRS - new ,0,0.00036,7.4514,2.63,7.00,0.00,0.01,0.01
CTGlobal,39541092,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4514,0.00,7.00,0.00,0.00,0.00
CTGlobal,39541092,General Block Blob - General Block Blob - LRS - ,0,0.024,7.4514,0.04,7.00,0.16,0.01,0.01
SBC-Teams GoWingu,00000000,Tables - Tables - LRS - new ,0,0.00036,7.4514,3.07,0.00,0.00,0.01,0.01
SBC-Teams GoWingu,00000000,Standard SSD Managed Disks - Standard SSD Managed ,20.11,0.002,7.4514,1274.78,0.00,0.01,16.15,0.06
SBC-Teams GoWingu,00000000,Virtual Network Peering - Virtual Network Peering ,66.78,0.01,7.4514,843.60,0.00,0.06,53.43,0.01
SBC-Teams GoWingu,00000000,Load Balancer - Load Balancer - new ,627.03,0.01,7.4514,7920.00,0.00,0.06,501.63,0.01
SBC-Teams GoWingu,00000000,VPN Gateway - VPN Gateway - Basic - new ,205.19,0.036,7.4514,720.00,0.00,0.23,164.17,0.02
SBC-Teams GoWingu,00000000,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,7.4514,5.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,00000000,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,0.46,0.272,7.4514,0.25,0.00,1.72,0.43,0.06
SBC-Teams GoWingu,00000000,Backup - Backup - Standard - EU West - new ,1.39,0.0448,7.4514,3.96,0.00,0.28,1.12,0.01
SBC-Teams GoWingu,00000000,Load Balancer - Load Balancer - new ,285.01,0.025,7.4514,1440.00,0.00,0.16,228.01,0.00
SBC-Teams GoWingu,00000000,Files - Files - LRS - new ,0,0.015,7.4514,0.01,0.00,0.10,0.00,0.00
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,0.55,0.05,7.4514,1.55,0.00,0.32,0.49,0.05
SBC-Teams GoWingu,00000000,Standard Page Blob - Standard Page Blob - LRS - ,0.09,0.00036,7.4514,62.29,0.00,0.00,0.14,0.07
SBC-Teams GoWingu,00000000,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.4514,0.09,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,71.44,3.008,7.4514,3.00,0.00,19.05,57.16,0.01
SBC-Teams GoWingu,00000000,Standard Page Blob - Standard Page Blob - LRS - ,0,0.00036,7.4514,28.40,0.00,0.00,0.06,0.06
SBC-Teams GoWingu,00000000,Bandwidth Inter-Region - Bandwidth Inter-Region - ,7.91,0.02,7.4514,50.13,0.00,0.13,6.35,0.02
SBC-Teams GoWingu,00000000,Virtual Machines RI - Virtual Machines RI - new ,0,0,7.4514,2881.50,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,00000000,Premium SSD Managed Disks - Premium SSD Managed ,137.85,5.8072,7.4514,3.00,0.00,36.78,110.35,0.07
SBC-Teams GoWingu,00000000,IP Addresses - IP Addresses - Basic IPv4 - new ,33.06,0.0036,7.4514,1162.84,0.00,0.02,26.51,0.06
SBC-Teams GoWingu,00000000,Backup - Backup - Azure VM - EU West - new ,38.28,10,7.4514,0.48,0.00,63.34,30.65,0.03
SBC-Teams GoWingu,00000000,Rtn Preference: MGN - Rtn Preference: MGN - new ,12.94,0.087,7.4514,18.87,0.00,0.55,10.40,0.05
SBC-Teams GoWingu,00000000,Standard Page Blob - Standard Page Blob - LRS - ,0,0.045,7.4514,0.05,0.00,0.29,0.01,0.01
SBC-Teams GoWingu,00000000,Azure App Service Free Plan - Azure App Service ,0,0,7.4514,1.94,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,00000000,Standard SSD Managed Disks - Standard SSD Managed ,23.38,4.8,7.4514,0.62,0.00,30.40,18.71,0.01
SBC-Teams GoWingu,00000000,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.4514,100.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,00000000,Files - Files - LRS - new ,0,0.0015,7.4514,0.00,0.00,0.01,0.00,0.00
SBC-Teams GoWingu,00000000,Network Watcher - Network Watcher - new ,0,0.001,7.4514,1.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,00000000,Tables - Tables - LRS - new ,0,0.045,7.4514,0.03,0.00,0.29,0.01,0.01
SBC-Teams GoWingu,00000000,General Block Blob - General Block Blob - LRS - ,1.2,0.00036,7.4514,434.69,0.00,0.00,0.99,0.03
SBC-Teams GoWingu,00000000,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,385.7,0.0679,7.4514,717.55,0.00,0.43,308.59,0.03
SBC-Teams GoWingu,00000000,Virtual Machines BS Series - Virtual Machines BS ,136.73,0.024,7.4514,720.00,0.00,0.15,109.45,0.07
SBC-Teams GoWingu,00000000,Premium SSD Managed Disks - Premium SSD Managed ,637.65,80.54,7.4514,1.00,0.00,510.12,510.16,0.04
SBC-Teams GoWingu,00000000,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4514,1.34,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,00000000,IP Addresses - IP Addresses - Standard IPv4 - new ,399.01,0.005,7.4514,10080.00,0.00,0.03,319.22,0.01
SBC-Teams GoWingu,00000000,Bandwidth Inter-Region - Bandwidth Inter-Region - ,4.09,0.05,7.4514,10.51,0.00,0.32,3.33,0.06
SBC-Teams GoWingu,00000000,Standard SSD Managed Disks - Standard SSD Managed ,26.26,2.4,7.4514,1.38,0.00,15.20,21.05,0.04
SBC-Teams GoWingu,00000000,Azure Active Directory Domain Services - Azure ,854.3,0.15,7.4514,719.41,0.00,0.95,683.47,0.03
SBC-Teams GoWingu,00000000,Virtual Network Peering - Virtual Network Peering ,78.05,0.01,7.4514,986.83,0.00,0.06,62.50,0.06
SBC-Teams GoWingu,00000000,Files - Files - LRS - new ,0,0.0015,7.4514,0.01,0.00,0.01,0.00,0.00
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,72.93,1.536,7.4514,6.00,0.00,9.73,58.38,0.04
SBC-Teams GoWingu,00000000,Load Balancer - Load Balancer - new ,3.54,0.005,7.4514,91.43,0.00,0.03,2.90,0.07
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,5.03,0.0005,7.4514,1273.69,0.00,0.00,4.03,0.01
SBC-Teams GoWingu,00000000,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4514,0.01,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,2.79,0.05,7.4514,7.14,0.00,0.32,2.26,0.03
SBC-Teams GoWingu,00000000,Virtual Machines DSv2 Series - Reserved VM ,2913.84,78.21,7.4514,4.00,0.00,582.77,2331.10,0.02
GoWingu ApS,75555555,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.4514,17.62,0.00,0.00,0.00,0.00
GoWingu ApS,75555555,Azure Database for MySQL Single Server Basic - ,206.59,0.0364,7.4514,717.00,0.00,0.23,165.30,0.03
GoWingu ApS,75555555,Azure App Service Premium v2 Plan - Azure App ,1140.06,0.2,7.4514,720.00,0.00,1.27,912.05,0.00
GoWingu ApS,75555555,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.76,7.4514,0.49,0.00,0.00,0.00,0.00
GoWingu ApS,75555555,Azure App Service Free Plan - Azure App Service ,0,0,7.4514,10.00,0.00,0.00,0.00,0.00
GoWingu ApS,75555555,Tables - Tables - LRS - new ,0,0.045,7.4514,0.00,0.00,0.29,0.00,0.00
GoWingu ApS,75555555,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4514,0.01,0.00,0.00,0.00,0.00
GoWingu ApS,75555555,General Block Blob - General Block Blob - LRS - ,134.13,0.024,7.4514,705.90,0.00,0.15,107.30,0.00
GoWingu ApS,75555555,Azure App Service Free Plan - Azure App Service ,0,0,7.4514,4.52,0.00,0.00,0.00,0.00
GoWingu ApS,75555555,Azure Database for MySQL Single Server Basic - ,8.38,0.11,7.4514,9.64,0.00,0.70,6.71,0.01
GoWingu ApS,75555555,Tables - Tables - LRS - new ,0,0.00036,7.4514,0.44,0.00,0.00,0.00,0.00
GoWingu ApS,75555555,Azure Database for MySQL Single Server - Backup ,28.4,0.11,7.4514,32.66,0.00,0.70,22.76,0.04
GoWingu ApS,75555555,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4514,2.43,0.00,0.00,0.01,0.01
GoWingu ApS,75555555,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4514,0.03,0.00,0.00,0.00,0.00
GoWingu ApS,75555555,SQL Database Single Standard - SQL Database Single ,229.5,0.4839,7.4514,59.92,0.00,3.06,183.64,0.04
GoWingu ApS,75555555,SQL Database - LTR Backup Storage - SQL Database - ,0.18,0.055,7.4514,0.57,0.00,0.35,0.20,0.06
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.4514,0.01,110.00,0.00,0.00,0.00
Kiltin,15000848,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.4514,1.84,110.00,0.00,0.00,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.045,7.4514,0.00,110.00,0.60,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.4514,0.02,110.00,0.72,0.01,0.01
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.4514,0.01,110.00,0.00,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0,0.01,7.4514,0.01,110.00,0.13,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,10.89,0.1,7.4514,13.81,110.00,1.33,18.37,9.66
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.4514,0.44,110.00,0.00,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0.09,0.01,7.4514,1.76,110.00,0.13,0.23,0.16
Kiltin,15000848,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.4514,15.47,110.00,0.00,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,23.65,0.01,7.4514,299.37,110.00,0.13,39.82,20.90
Kiltin,15000848,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.46,0.0043,7.4514,14.66,110.00,0.06,0.84,0.47
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.4514,0.01,110.00,0.00,0.00,0.00
Fonden af 28. maj 1948,50861015,Tables - Tables - LRS - new ,0,0.00036,7.4514,0.44,25.00,0.00,0.00,0.00
Fonden af 28. maj 1948,50861015,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.4514,0.01,25.00,0.03,0.00,0.00
Fonden af 28. maj 1948,50861015,Tables - Tables - LRS - new ,0,0.045,7.4514,0.00,25.00,0.36,0.00,0.00
AVS Danmark,79293210,Backup - Backup-Server i det lokale miljø -Det ,76.56,10,7.4514,0.97,22.00,77.27,74.78,13.53
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0,0.05,7.4514,0.04,22.00,0.39,0.02,0.02
AVS Danmark,79293210,Tables - Tables - LRS - new ,0,0.00036,7.4514,0.03,22.00,0.00,0.00,0.00
AVS Danmark,79293210,Filer - Filer - LRS - new ,2.33,0.06,7.4514,5.00,22.00,0.46,2.32,0.46
AVS Danmark,79293210,Backup - Backup-Standard -Det vestlige Europa - ,499.61,0.0448,7.4514,1408.74,22.00,0.35,487.67,87.98
AVS Danmark,79293210,Tables - Tables - LRS - new ,0,0.00036,7.4514,0.00,22.00,0.00,0.00,0.00
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,769.08,0.022,7.4514,4415.54,22.00,0.17,750.63,135.37
AVS Danmark,79293210,VPN Gateway - VPN Gateway-VpnGw1  - new ,1083.05,0.19,7.4514,720.00,22.00,1.47,1057.07,190.63
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0,0.0043,7.4514,0.01,22.00,0.03,0.00,0.00
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0,0.004,7.4514,0.32,22.00,0.03,0.01,0.01
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0,0.05,7.4514,0.06,22.00,0.39,0.02,0.02
AVS Danmark,79293210,Backup - Backup-Standard -Det nordlige Europa - ,19.36,0.0448,7.4514,54.88,22.00,0.35,19.00,3.51
AVS Danmark,79293210,Generel blok-blob - Generel blok-blob - LRS - new ,0,0.00036,7.4514,0.01,22.00,0.00,0.00,0.00
AVS Danmark,79293210,Tables - Tables - LRS - new ,0,0.00036,7.4514,0.04,22.00,0.00,0.00,0.00
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0,0.004,7.4514,0.03,22.00,0.03,0.00,0.00
AVS Danmark,79293210,Tables - Tables - LRS - new ,0,0.00036,7.4514,0.05,22.00,0.00,0.00,0.00
AVS Danmark,79293210,Tables - Tables - LRS - new ,0,0.045,7.4514,0.01,22.00,0.35,0.00,0.00
AVS Danmark,79293210,Premium-filer - Premium-filer - LRS - Det vestlige ,152,0.192,7.4514,100.00,22.00,1.48,148.36,26.76
AVS Danmark,79293210,Backup - Backup-Azure VM -Det nordlige Europa - ,76.56,10,7.4514,0.97,22.00,77.27,74.78,13.53
AVS Danmark,79293210,Tables - Tables - LRS - new ,0,0.00036,7.4514,1.31,22.00,0.00,0.00,0.00
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  9/28/2022-10/27/2022  September   ,95.76,20.16,1,4.00,22.00,23.36,93.45,16.85
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Defender for Office 365 (Plan 1) - cycleCharge  9/28/2022-10/27/2022  September   ,239.6,10.08,1,20.00,22.00,11.69,233.75,42.15
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E3 - cycleCharge  9/28/2022-10/27/2022  September   ,139.18,117.2,1,1.00,22.00,135.83,135.83,24.49
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  9/28/2022-10/27/2022  September   ,1270.92,62.96,1,17.00,25.00,74.76,1270.96,254.19
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  9/28/2022-10/27/2022  September   ,29.93,25.2,1,1.00,22.00,29.21,29.21,5.27
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  9/28/2022-10/27/2022  September   ,95.76,20.16,1,4.00,22.00,23.36,93.45,16.85
AVS Danmark,79293210,Microsoft 365 Business Standard - Microsoft 365 Business Standard - renew  9/28/2022-10/27/2022  September   ,94.44,75.55,1,1.00,22.0,92.17,92.17,16.62
Rackepeople Consulting ApS,00000010,Tables - Tables - LRS - new ,0,0.045,7.4514,0.01,0.00,0.29,0.00,0.00
Rackepeople Consulting ApS,00000010,Tables - Tables - LRS - new ,0,0.00036,7.4514,0.44,0.00,0.00,0.00,0.00
Rackepeople Consulting ApS,00000010,Blob Storage - Blob Storage - Hot LRS - EU North - ,2918.24,0.022,7.4514,16754.86,0.00,0.14,2334.64,0.05
Rackepeople Consulting ApS,00000010,Blob Storage - Blob Storage - Hot LRS - EU North - ,0,0.004,7.4514,0.01,0.00,0.03,0.00,0.00
Klinik Socius,41740604,Microsoft 365 Business Premium - Microsoft 365 Business Premium - addQuantity  9/9/2022-9/23/2022  September   ,-871.13,110.8,1,13.00,25.0,-67.01,-871.16,-174.23
Klinik Socius,41740604,Microsoft 365 Business Premium - Microsoft 365 Business Premium - addQuantity  9/9/2022-9/23/2022  September   ,938.14,110.8,1,14.00,25.00,67.01,938.18,187.64
Klinik Socius,41740604,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  9/24/2022-10/23/2022  September   ,1939,110.8,1,14.00,25.00,138.50,1939.00,387.80
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  9/20/2022-9/27/2022  September   ,-1388.7,100.72,1,45.00,9.00,-26.91,-1211.04,-99.99
GOSH Copenhagen,89885019,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - renew  9/28/2022-10/27/2022  September   ,181.08,48.29,1,3.00,9,52.64,157.91,13.04
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  9/28/2022-10/27/2022  September   ,359.16,25.2,1,12.00,9.00,26.09,313.14,25.86
GOSH Copenhagen,89885019,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  9/28/2022-10/27/2022  September   ,0,15.7,1,71.00,25.00,0.00,0.00,0.00
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  9/28/2022-10/27/2022  September   ,672.84,62.96,1,9.00,9.00,65.19,586.74,48.45
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  9/28/2022-10/27/2022  September   ,2198.34,40.24,1,46.00,9.00,41.67,1916.85,158.27
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  9/20/2022-9/27/2022  September   ,1419.56,110.8,1,46.00,9,26.91,1237.96,102.22
GOSH Copenhagen,89885019,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  9/28/2022-10/27/2022  September   ,498.6,132.96,1,3.00,9,144.93,434.78,35.90
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  9/28/2022-10/27/2022  September   ,5501.6,110.8,1,46.00,9,104.29,4797.40,396.12
GOSH Copenhagen,89885019,Microsoft 365 Business Basic - Microsoft 365 Business Basic - renew  9/28/2022-10/27/2022  September   ,90.72,36.29,1,2.00,9,39.56,79.11,6.53
GOSH Copenhagen,89885019,Exchange Online (Plan 1) - Exchange Online (Plan 1) - renew  9/12/2022-10/11/2022  September   ,30.24,24.19,1,1.00,25.00,30.24,30.24,6.05
GOSH Copenhagen,89885019,Microsoft Teams Rooms Standard - Microsoft Teams Rooms Standard - cycleCharge  9/1/2022-9/30/2022  September   ,236,94.4,1,2.00,25.00,118.00,236.00,47.20
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  9/28/2022-10/27/2022  September   ,717,50.32,1,12.00,9.00,52.10,625.22,51.62
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - addQuantity  9/7/2022-9/27/2022  September   ,-2784.68,40.24,1,86.00,25.0,-32.38,-2784.25,-556.85
Grønbech & Sønner,12069502,Microsoft Teams Phone Standard - Virtual User - Microsoft Teams Phone Standard - Virtual User - addQuantity  1/28/2022-12/9/2022  September   ,0,0,1,30.00,25.0,0.00,0.00,0.00
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - addQuantity  9/29/2022-10/27/2022  September   ,750.88,50.32,1,13.00,25.00,57.76,750.91,150.18
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  9/28/2022-10/27/2022  September   ,23322,110.8,1,195.00,25.00,119.60,23322.00,4664.40
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  9/28/2022-10/27/2022  September   ,597.5,50.32,1,10.00,25.0,59.75,597.50,119.50
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E3 - cycleCharge  9/28/2022-10/27/2022  September   ,139.18,117.2,1,1.00,25.00,139.18,139.18,27.84
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  9/28/2022-10/27/2022  September   ,538.08,75.52,1,6.00,25.00,89.68,538.05,107.61
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  9/28/2022-10/27/2022  September   ,4157.73,40.24,1,87.00,25.00,47.79,4157.51,831.50
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online Kiosk - cycleCharge  9/28/2022-10/27/2022  September   ,11.98,10.08,1,1.00,25.00,11.98,11.98,2.40
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - addQuantity  9/29/2022-10/27/2022  September   ,-577.6,50.32,1,10.00,25.0,-57.76,-577.63,-115.53
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Teams Rooms Standard - cycleCharge  9/28/2022-10/27/2022  September   ,112.1,94.4,1,1.00,25.00,112.10,112.10,22.42
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 F1 - cycleCharge  9/28/2022-10/27/2022  September   ,13.49,11.36,1,1.00,25.00,13.49,13.49,2.70
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 2) - cycleCharge  9/28/2022-10/27/2022  September   ,47.79,40.24,1,1.00,25.00,47.79,47.79,9.56
Grønbech & Sønner,12069502,Microsoft Teams Phone Resource Account - Microsoft Teams Phone Resource Account - addQuantity  9/6/2022-12/9/2022  September   ,0,0,1,32.00,25.00,0.00,0.00,0.00
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - addQuantity  9/7/2022-9/27/2022  September   ,2817.06,40.24,1,87.00,25.00,32.38,2816.63,563.33
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Common Area Phone - addQuantity  9/5/2022-9/27/2022  September   ,-460.85,40.24,1,13.00,9.00,-30.91,-401.86,-33.18
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - addQuantity  9/8/2022-9/27/2022  September   ,-809.9,75.52,1,14.00,9.00,-50.45,-706.23,-58.31
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  9/20/2022-9/27/2022  September   ,-2499.66,110.8,1,81.00,9.00,-26.91,-2179.88,-179.99
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Common Area Phone - addQuantity  9/5/2022-9/27/2022  September   ,496.3,40.24,1,14.00,25.00,35.45,496.30,99.26
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  9/20/2022-9/27/2022  September   ,2561.38,110.8,1,83.00,25.00,30.86,2561.59,512.32
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Common Area Phone - cycleCharge  9/28/2022-10/27/2022  September   ,669.06,40.24,1,14.00,25.00,47.79,669.03,133.81
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Defender for Office 365 (Plan 1) - cycleCharge  9/28/2022-10/27/2022  September   ,1605.32,10.08,1,134.00,9.00,10.44,1399.25,115.53
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  9/28/2022-10/27/2022  September   ,1577.07,40.24,1,33.00,25.00,47.79,1576.99,315.40
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - Virtual User - cycleCharge  9/28/2022-10/27/2022  September   ,0,0,1,5.00,9.00,0.00,0.00,0.00
