Customer,CustomerNo,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
BLS Capital Management,31179580,IP Addresses - IP Addresses - Standard IPv4 - new ,56.93,0.005,7.4417,1440.00,55.00,0.05,70.59,25.05
BLS Capital Management,31179580,IP Addresses - IP Addresses - Basic IPv4 - new ,40.93,0.0036,7.4417,1440.00,55.00,0.04,50.83,18.09
BLS Capital Management,31179580,Storage - Bandwidth - Storage - Bandwidth - ,0,0,7.4417,0.06,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Tables - Tables - GRS - new ,0,0.00036,7.4417,0.87,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Virtual Machines Dv2 Series Windows - Virtual ,3028.11,0.266,7.4417,1439.77,55.00,2.61,3754.88,1332.39
BLS Capital Management,31179580,Standard HDD Managed Disks - Standard HDD Managed ,12.09,1.536,7.4417,1.00,55.00,15.06,15.06,5.39
BLS Capital Management,31179580,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,7.4417,0.06,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Standard Page Blob v2 - Standard Page Blob v2 - ,0.74,0.075,7.4417,1.38,55.00,0.74,1.02,0.43
BLS Capital Management,31179580,Premium SSD Managed Disks - Premium SSD Managed ,88.74,11.2272,7.4417,1.00,55.00,110.08,110.09,39.10
BLS Capital Management,31179580,Backup - Backup - On Premises Server - EU West - ,76.46,10,7.4417,0.97,55.00,98.04,94.88,33.71
BLS Capital Management,31179580,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4417,0.00,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Storage - Bandwidth - Storage - Bandwidth - ,3.9,0.02,7.4417,24.76,55.00,0.20,4.86,1.74
BLS Capital Management,31179580,Service Bus - Service Bus - Standard - new ,0,0.8,7.4417,0.00,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Tables - Tables - LRS - new ,0,0.00036,7.4417,1.32,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Standard HDD Managed Disks - Standard HDD Managed ,0.55,0.0005,7.4417,156.32,55.00,0.00,0.77,0.33
BLS Capital Management,31179580,Standard Page Blob - Standard Page Blob - LRS - ,0,0.00036,7.4417,8.64,55.00,0.00,0.03,0.03
Gammelbys,29687765,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  11/28/2022-12/27/2022  November   ,332.4,132.96,1,2.00,12.5,149.58,299.16,33.24
Gammelbys,29687765,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  11/29/2022-12/28/2022  November   ,0,15.7,1,15.00,25.00,0.00,0.00,0.00
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  11/28/2022-12/27/2022  November   ,669.06,40.24,1,14.00,25.00,47.79,669.03,133.81
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  11/28/2022-12/27/2022  November   ,1674.4,110.8,1,14.00,25.00,119.60,1674.40,334.88
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 F3 - cycleCharge  11/28/2022-12/27/2022  November   ,23.94,20.16,1,1.00,12.50,21.54,21.54,2.39
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Apps for business - cycleCharge  11/28/2022-12/27/2022  November   ,62.51,52.64,1,1.00,12.50,56.26,56.26,6.25
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  11/28/2022-12/27/2022  November   ,29.93,25.2,1,1.00,12.50,26.93,26.93,2.99
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  11/28/2022-12/27/2022  November   ,167.58,20.16,1,7.00,12.50,21.54,150.81,16.76
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online Kiosk - cycleCharge  11/28/2022-12/27/2022  November   ,11.98,10.08,1,1.00,25.00,11.98,11.98,2.40
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 F1 - cycleCharge  11/28/2022-12/27/2022  November   ,13.49,11.36,1,1.00,25.00,13.49,13.49,2.70
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 2) - cycleCharge  11/28/2022-12/27/2022  November   ,47.79,40.24,1,1.00,25.00,47.79,47.79,9.56
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Teams Rooms Standard - cycleCharge  11/28/2022-12/27/2022  November   ,112.1,94.4,1,1.00,25.00,112.10,112.10,22.42
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  11/28/2022-12/27/2022  November   ,4157.73,40.24,1,87.00,25.00,47.79,4157.51,831.50
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E3 - cycleCharge  11/28/2022-12/27/2022  November   ,139.18,117.2,1,1.00,25.00,139.18,139.18,27.84
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  11/28/2022-12/27/2022  November   ,538.08,75.52,1,6.00,25.00,89.68,538.05,107.61
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  11/28/2022-12/27/2022  November   ,23322,110.8,1,195.00,25.00,119.60,23322.00,4664.40
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  11/28/2022-12/27/2022  November   ,896.25,50.32,1,15.00,25.00,59.75,896.25,179.25
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Teams Rooms Standard - cycleCharge  11/28/2022-12/27/2022  November   ,672.6,94.4,1,6.00,9.00,97.75,586.51,48.43
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  11/28/2022-12/27/2022  November   ,10391.64,62.96,1,139.00,9.00,65.19,9061.81,748.22
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  11/28/2022-12/27/2022  November   ,9926.8,110.8,1,83.00,9.00,104.29,8656.17,714.73
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  11/28/2022-12/27/2022  November   ,418.25,50.32,1,7.00,25.00,59.75,418.25,83.65
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  11/28/2022-12/27/2022  November   ,1672.65,40.24,1,35.00,25.00,47.79,1672.56,334.51
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  11/28/2022-12/27/2022  November   ,2225.9,187.44,1,10.00,9.00,194.10,1940.96,160.26
Nordic Bioscience,30799968,Azure Active Directory Premium P1 - Azure Active Directory Premium P1 - renew  11/3/2022-12/2/2022  November   ,45.36,36.29,1,1.00,25.00,45.36,45.36,9.07
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  11/28/2022-12/27/2022  November   ,1434.88,75.52,1,16.00,25.00,89.68,1434.80,286.96
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - addQuantity  11/21/2022-11/27/2022  November   ,377.65,40.24,1,35.00,25.00,10.79,377.56,75.51
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - addQuantity  11/4/2022-11/27/2022  November   ,323.82,50.32,1,7.00,25.00,46.26,323.84,64.77
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Common Area Phone - cycleCharge  11/28/2022-12/27/2022  November   ,669.06,40.24,1,14.00,9.00,41.67,583.39,48.17
Nordic Bioscience,30799968,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  11/28/2022-12/27/2022  November   ,0,15.7,1,30.00,9.00,0.00,0.00,0.00
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Defender for Office 365 (Plan 1) - cycleCharge  11/28/2022-12/27/2022  November   ,1605.32,10.08,1,134.00,9.00,10.44,1399.25,115.53
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Project Online Essentials - cycleCharge  11/28/2022-12/27/2022  November   ,41.9,35.28,1,1.00,9.00,36.54,36.54,3.02
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E5 - cycleCharge  11/28/2022-12/27/2022  November   ,681.52,286.96,1,2.00,9.00,297.14,594.29,49.07
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - Virtual User - cycleCharge  11/28/2022-12/27/2022  November   ,0,0,1,5.00,9.00,0.00,0.00,0.00
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 2) - cycleCharge  11/28/2022-12/27/2022  November   ,143.37,40.24,1,3.00,9.00,41.67,125.01,10.32
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  11/28/2022-12/27/2022  November   ,119.7,20.16,1,5.00,9.00,20.87,104.37,8.62
Nordic Bioscience,30799968,Power; Flow; AAD; AI; Intune; MCAS; Defender IN New Commerce Promotional Offer Annual - Enterprise Mobility + Security E5 - cycleCharge  11/28/2022-12/27/2022  November   ,196.66,82.8,1,2.00,9.00,85.74,171.48,14.16
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - addQuantity  11/4/2022-11/27/2022  November   ,-277.56,50.32,1,6.00,9.00,-40.34,-242.05,-19.99
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - addQuantity  11/21/2022-11/27/2022  November   ,-366.86,40.24,1,34.00,9.00,-9.41,-319.83,-26.41
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  11/28/2022-12/27/2022  November   ,5621.2,110.8,1,47.00,25.00,119.60,5621.20,1124.24
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  11/16/2022-11/27/2022  November   ,2176.1,110.8,1,47.00,25.00,46.30,2176.10,435.22
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  11/28/2022-12/27/2022  November   ,359.16,25.2,1,12.00,9.00,26.09,313.14,25.86
GOSH Copenhagen,89885019,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  11/28/2022-12/27/2022  November   ,0,15.7,1,71.00,9.00,0.00,0.00,0.00
GOSH Copenhagen,89885019,Microsoft Teams Rooms Standard - Microsoft Teams Rooms Standard - cycleCharge  11/1/2022-11/30/2022  November   ,236,94.4,1,2.00,9.00,102.90,205.79,16.99
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  11/28/2022-12/27/2022  November   ,672.84,62.96,1,9.00,9.00,65.19,586.74,48.45
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  11/28/2022-12/27/2022  November   ,2198.34,40.24,1,46.00,9.00,41.67,1916.85,158.27
GOSH Copenhagen,89885019,Exchange Online (Plan 1) - Exchange Online (Plan 1) - renew  11/12/2022-12/11/2022  November   ,30.24,24.19,1,1.00,9,26.37,26.37,2.18
GOSH Copenhagen,89885019,Microsoft 365 Business Basic - Microsoft 365 Business Basic - renew  11/28/2022-12/27/2022  November   ,90.72,36.29,1,2.00,9,39.56,79.11,6.53
GOSH Copenhagen,89885019,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - renew  11/28/2022-12/27/2022  November   ,181.08,48.29,1,3.00,9,52.64,157.91,13.04
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  11/28/2022-12/27/2022  November   ,717,50.32,1,12.00,9.00,52.10,625.22,51.62
GOSH Copenhagen,89885019,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  11/28/2022-12/27/2022  November   ,498.6,132.96,1,3.00,25.00,166.20,498.60,99.72
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  11/16/2022-11/27/2022  November   ,-2129.8,110.8,1,46.00,9,-40.37,-1857.19,-153.35
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Defender for Office 365 (Plan 1) - cycleCharge  11/28/2022-12/27/2022  November   ,263.56,10.08,1,22.00,25.00,11.98,263.45,52.69
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E3 - cycleCharge  11/28/2022-12/27/2022  November   ,139.18,117.2,1,1.00,22.00,135.83,135.83,24.49
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  11/28/2022-12/27/2022  November   ,29.93,25.2,1,1.00,22.00,29.21,29.21,5.27
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  11/28/2022-12/27/2022  November   ,1270.92,62.96,1,17.00,25.00,74.76,1270.96,254.19
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  11/28/2022-12/27/2022  November   ,95.76,20.16,1,4.00,22.00,23.36,93.45,16.85
AVS Danmark,79293210,Microsoft 365 Business Standard - Microsoft 365 Business Standard - renew  11/28/2022-12/27/2022  November   ,94.44,75.55,1,1.00,22.0,92.17,92.17,16.62
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  11/28/2022-12/27/2022  November   ,95.76,20.16,1,4.00,22.00,23.36,93.45,16.85
AVS Danmark,79293210,Tables - Tables - LRS - new ,0,0.00036,7.4417,0.02,22.00,0.00,0.00,0.00
AVS Danmark,79293210,Backup - Backup-Server i det lokale miljø -Det ,76.46,10,7.4417,0.97,22.00,77.17,74.68,13.51
AVS Danmark,79293210,VPN Gateway - VPN Gateway-VpnGw1  - new ,1081.65,0.19,7.4417,720.00,22.00,1.47,1055.69,190.37
AVS Danmark,79293210,Backup - Backup-Standard -Det nordlige Europa - ,19.34,0.0448,7.4417,54.88,22.00,0.35,18.97,3.50
AVS Danmark,79293210,Tables - Tables - LRS - new ,0,0.045,7.4417,0.01,22.00,0.35,0.00,0.00
AVS Danmark,79293210,Backup - Backup-Azure VM -Det nordlige Europa - ,76.46,10,7.4417,0.97,22.00,77.17,74.68,13.51
AVS Danmark,79293210,Tables - Tables - LRS - new ,0,0.00036,7.4417,1.31,22.00,0.00,0.00,0.00
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0,0.0043,7.4417,0.01,22.00,0.03,0.00,0.00
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0,0.05,7.4417,0.04,22.00,0.39,0.01,0.01
AVS Danmark,79293210,Tables - Tables - LRS - new ,0,0.00036,7.4417,0.03,22.00,0.00,0.00,0.00
AVS Danmark,79293210,Backup - Backup-Standard -Det vestlige Europa - ,511.61,0.0448,7.4417,1444.43,22.00,0.35,499.37,90.08
AVS Danmark,79293210,Premium-filer - Premium-filer - LRS - Det vestlige ,151.8,0.192,7.4417,100.00,22.00,1.48,148.17,26.73
AVS Danmark,79293210,Tables - Tables - LRS - new ,0,0.00036,7.4417,0.03,22.00,0.00,0.00,0.00
AVS Danmark,79293210,Filer - Filer - LRS - new ,0,0.0015,7.4417,0.00,22.00,0.01,0.00,0.00
AVS Danmark,79293210,Filer - Filer - LRS - new ,2.33,0.06,7.4417,5.00,22.00,0.46,2.31,0.45
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0,0.05,7.4417,0.03,22.00,0.39,0.01,0.01
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0,0.004,7.4417,0.02,22.00,0.03,0.00,0.00
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0,0.004,7.4417,0.21,22.00,0.03,0.01,0.01
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,765.09,0.022,7.4417,4398.52,22.00,0.17,746.76,134.69
AVS Danmark,79293210,Generel blok-blob - Generel blok-blob - LRS - new ,0,0.00036,7.4417,0.01,22.00,0.00,0.00,0.00
AVS Danmark,79293210,Filer - Filer - LRS - new ,0,0.015,7.4417,0.00,22.00,0.12,0.00,0.00
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  11/28/2022-12/27/2022  November   ,717,50.32,1,12.00,25.00,59.75,717.00,143.40
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - addQuantity  11/22/2022-11/27/2022  November   ,991.07,210.88,1,23.00,25.0,43.09,991.01,198.20
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Teams Rooms Standard - cycleCharge  11/28/2022-12/27/2022  November   ,112.1,94.4,1,1.00,25.00,112.10,112.10,22.42
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E1 - cycleCharge  11/28/2022-12/27/2022  November   ,47.79,40.24,1,1.00,25.00,47.79,47.79,9.56
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - addQuantity  11/28/2022-12/27/2022  November   ,5342.16,210.88,1,24.00,25.0,222.59,5342.10,1068.42
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - addQuantity  11/28/2022-12/27/2022  November   ,-5119.57,210.88,1,23.00,25.0,-222.59,-5119.51,-1023.90
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  11/28/2022-12/27/2022  November   ,71.82,20.16,1,3.00,25.00,23.94,71.81,14.36
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  11/28/2022-12/27/2022  November   ,5119.57,210.88,1,23.00,25.0,222.59,5119.51,1023.90
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - addQuantity  11/22/2022-11/27/2022  November   ,-947.98,210.88,1,22.00,25.00,-43.09,-947.93,-189.59
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Project Plan 3 - cycleCharge  11/28/2022-12/27/2022  November   ,179.36,151.04,1,1.00,25.00,179.36,179.36,35.87
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  11/28/2022-12/27/2022  November   ,598,100.72,1,5.00,25.00,119.60,598.00,119.60
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  11/28/2022-12/27/2022  November   ,47.88,20.16,1,2.00,25.00,23.94,47.88,9.58
RackPeople ApS,00000010,Power BI Premium Per User - Power BI Premium Per User - cycleCharge  11/24/2022-12/23/2022  November   ,125.9,100.72,1,1.00,25.00,125.90,125.90,25.18
RackPeople ApS,00000010,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - cycleCharge  11/1/2022-11/30/2022  November   ,653.9,40.24,1,13.00,0.0,40.24,523.12,0.00
RackPeople ApS,00000010,Windows 365 Business - Windows 365 Business 2 vCPU; 4 GB; 64 GB - new  11/10/2022-12/9/2022  November   ,207.99,166.39,1,1.00,0.0,166.39,166.39,0.00
RackPeople ApS,00000010,Azure App Service Premium v2 Plan - Azure App ,1138.58,0.2,7.4417,720.00,0.00,1.27,910.86,0.00
RackPeople ApS,00000010,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.4417,0.51,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,SQL Database Single Basic - SQL Database Single ,76.36,0.161,7.4417,60.00,0.00,1.02,61.10,0.01
RackPeople ApS,00000010,Functions - Functions - new ,0,0.000016,7.4417,400000.00,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4417,0.47,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Files - Files - LRS - new ,0,0.06,7.4417,0.14,0.00,0.38,0.05,0.05
RackPeople ApS,00000010,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4417,2.94,0.00,0.00,0.01,0.01
RackPeople ApS,00000010,Azure App Service Standard Plan - Azure App ,1138.58,0.1,7.4417,1440.00,0.00,0.63,910.86,0.00
RackPeople ApS,00000010,Files - Files - LRS - new ,0.93,0.0015,7.4417,85.23,0.00,0.01,0.81,0.07
RackPeople ApS,00000010,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.76,7.4417,5.00,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Azure App Service Free Plan - Azure App Service ,0,0,7.4417,10.00,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Log Analytics - Log Analytics - Pay-as-you-go - EU ,117.39,2.76,7.4417,5.38,0.00,17.46,93.97,0.06
RackPeople ApS,00000010,Azure App Service Free Plan - Azure App Service ,0,0,7.4417,1.39,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Tables - Tables - LRS - new ,0,0.00036,7.4417,1.34,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Files - Files - LRS - new ,0.74,0.0015,7.4417,69.69,0.00,0.01,0.66,0.07
RackPeople ApS,00000010,Files - Files - LRS - new ,6.88,0.015,7.4417,58.51,0.00,0.09,5.55,0.05
RackPeople ApS,00000010,Service Bus - Service Bus - Standard - new ,0,0.8,7.4417,0.00,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,General Block Blob - General Block Blob - LRS - ,0,0.024,7.4417,0.14,0.00,0.15,0.02,0.02
RackPeople ApS,00000010,Functions - Functions - new ,27.9,0.000016,7.4417,220921.94,0.00,0.00,22.36,0.04
RackPeople ApS,00000010,Service Bus - Service Bus - Hybrid Connections - ,152.36,0.0134,7.4417,1438.39,0.00,0.08,121.92,0.03
RackPeople ApS,00000010,Tables - Tables - LRS - new ,4.65,0.045,7.4417,13.10,0.00,0.28,3.73,0.01
RackPeople ApS,00000010,Functions - Functions - new ,0,0.000002,7.4417,66883.00,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,General Block Blob - General Block Blob - LRS - ,0.36,0.00036,7.4417,162.21,0.00,0.00,0.37,0.08
RackPeople ApS,00000010,Tables - Tables - LRS - new ,0,0.00036,7.4417,8.08,0.00,0.00,0.02,0.02
RackPeople ApS,00000010,SQL Database Single Standard - SQL Database Single ,114.69,0.4839,7.4417,30.00,0.00,3.06,91.83,0.08
RackPeople ApS,00000010,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,7.4417,0.03,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Tables - Tables - LRS - new ,0,0.00036,7.4417,25.85,0.00,0.00,0.06,0.06
RackPeople ApS,00000010,Service Bus - Service Bus - Hybrid Connections - ,0,1,7.4417,0.22,0.00,0.00,0.00,0.00
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  11/22/2022-11/23/2022  November   ,-971.46,110.8,1,126.00,6.25,-6.56,-826.01,-48.59
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  11/23/2022-12/22/2022  November   ,298.75,50.32,1,5.00,25.00,59.75,298.75,59.75
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  11/23/2022-12/22/2022  November   ,23.94,20.16,1,1.00,25.00,23.94,23.94,4.79
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  11/23/2022-12/22/2022  November   ,1335.54,187.44,1,6.00,25.00,222.59,1335.53,267.11
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  11/24/2022-12/23/2022  November   ,15308.8,110.8,1,128.00,25.00,119.60,15308.80,3061.76
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  11/22/2022-11/23/2022  November   ,986.88,110.8,1,128.00,25.00,7.71,987.20,197.44
Delfi Technologies A/S,12552688,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  11/23/2022-12/22/2022  November   ,1662,132.96,1,10.00,25.00,166.20,1662.00,332.40
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 F3 - cycleCharge  11/24/2022-12/23/2022  November   ,2246.13,40.24,1,47.00,25.00,47.79,2246.01,449.20
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  11/11/2022-11/23/2022  November   ,6318.9,110.8,1,126.00,6.25,42.63,5371.07,315.95
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  11/11/2022-11/23/2022  November   ,-6218.6,110.8,1,124.00,6.25,-42.63,-5285.81,-310.93
Mads & Vitus,28689942,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  11/23/2022-12/22/2022  November   ,191.16,40.24,1,4.00,12.50,43.01,172.04,19.12
Mads & Vitus,28689942,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  11/23/2022-12/22/2022  November   ,373.8,62.96,1,5.00,12.50,67.29,336.43,37.38
INTERN A/S,20284072,Microsoft 365 Business Basic - Microsoft 365 Business Basic - renew  11/1/2022-11/30/2022  November   ,136.08,36.29,1,3.00,25.0,45.36,136.09,27.22
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Project Plan 3 - cycleCharge  11/28/2022-12/27/2022  November   ,1434.88,151.04,1,8.00,25.00,179.36,1434.90,286.98
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  11/28/2022-12/27/2022  November   ,1674.4,100.72,1,14.00,25.00,119.60,1674.40,334.88
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 F3 - cycleCharge  11/28/2022-12/27/2022  November   ,263.34,20.16,1,11.00,25.00,23.94,263.31,52.66
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  11/28/2022-12/27/2022  November   ,23.94,20.16,1,1.00,25.00,23.94,23.94,4.79
