Customer,CustomerNo,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
CTGlobal,39541092,Logic Apps - Logic Apps - Consumption - new ,0.29,0.12,7.7217,0.30,7.00,0.84,0.25,0.02
CTGlobal,39541092,Tables - Tables - LRS - new ,76.44,0.045,7.7217,207.23,7.00,0.32,65.49,4.34
CTGlobal,39541092,SQL Database Single Standard - SQL Database Single ,1230.54,4.8387,7.7217,31.00,7.00,33.98,1053.43,69.00
CTGlobal,39541092,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.7217,22.39,7.00,0.00,0.06,0.06
CTGlobal,39541092,Azure App Service Free Plan - Azure App Service ,0,0,7.7217,10.00,7.00,0.00,0.00,0.00
CTGlobal,39541092,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.7217,0.00,7.00,0.38,0.00,0.00
CTGlobal,39541092,Azure App Service Standard Plan - Azure App ,1831.2,0.1,7.7217,2232.00,7.00,0.70,1567.51,102.55
CTGlobal,39541092,Traffic Manager - Traffic Manager - Azure Endpoint ,0.29,0.54,7.7217,0.07,7.00,3.79,0.27,0.04
CTGlobal,39541092,Azure Monitor - Azure Monitor - Emails - new ,0,0.00002,7.7217,22.00,7.00,0.00,0.00,0.00
CTGlobal,39541092,Tables - Tables - RA-GRS - new ,0,0.075,7.7217,0.01,7.00,0.53,0.00,0.00
BLS Capital Management,31179580,Tables - Tables - LRS - new ,0,0.045,7.7217,0.02,55.00,0.46,0.01,0.01
BLS Capital Management,31179580,Standard Page Blob v2 - Standard Page Blob v2 - ,0.86,0.075,7.7217,1.45,55.00,0.76,1.11,0.42
BLS Capital Management,31179580,Standard SSD Managed Disks - Standard SSD Managed ,23.64,0.002,7.7217,1442.19,55.00,0.02,29.34,10.43
BLS Capital Management,31179580,Standard SSD Managed Disks - Standard SSD Managed ,78.66,9.6,7.7217,1.00,55.00,97.66,97.66,34.73
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,11.96,0.054,7.7217,27.21,55.00,0.55,14.95,5.38
BLS Capital Management,31179580,Standard HDD Managed Disks - Standard HDD Managed ,0.58,0.0005,7.7217,162.73,55.00,0.01,0.83,0.37
BLS Capital Management,31179580,Standard SSD Managed Disks - Standard SSD Managed ,629.99,76.8,7.7217,1.00,55.00,781.31,781.26,277.27
BLS Capital Management,31179580,Standard Page Blob v2 - Standard Page Blob v2 - ,0,0.00054,7.7217,8.93,55.00,0.01,0.05,0.05
BLS Capital Management,31179580,Virtual Machines Dv2 Series Windows - Virtual ,3246.59,0.266,7.7217,1487.68,55.00,2.71,4025.83,1428.56
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.7217,0.10,55.00,0.04,0.00,0.00
BLS Capital Management,31179580,Storage - Bandwidth - Storage - Bandwidth - ,4.15,0.02,7.7217,25.58,55.00,0.20,5.21,1.89
BLS Capital Management,31179580,Tables - Tables - GRS - new ,0,0.00036,7.7217,0.90,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Standard Page Blob - Standard Page Blob - LRS - ,0,0.00036,7.7217,8.93,55.00,0.00,0.03,0.03
BLS Capital Management,31179580,Network Watcher - Network Watcher - new ,0,0.5,7.7217,0.43,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Virtual Machines Av2 Series Windows - Virtual ,1672.33,0.274,7.7217,743.97,55.00,2.79,2073.80,735.94
BLS Capital Management,31179580,Standard Page Blob v2 - Standard Page Blob v2 - ,0,0.00054,7.7217,4.46,55.00,0.01,0.02,0.02
BLS Capital Management,31179580,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.7217,0.00,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Premium SSD Managed Disks - Premium SSD Managed ,92.08,11.2272,7.7217,1.00,55.00,114.22,114.21,40.55
BLS Capital Management,31179580,Tables - Tables - LRS - new ,0,0.00036,7.7217,1.36,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Files - Files - LRS - new ,2.41,0.06,7.7217,5.00,55.00,0.61,3.05,1.12
BLS Capital Management,31179580,Standard Page Blob - Standard Page Blob - LRS - ,0,0.00036,7.7217,4.46,55.00,0.00,0.02,0.02
BLS Capital Management,31179580,Tables - Tables - RA-GRS - new ,0,0.075,7.7217,0.01,55.00,0.76,0.01,0.01
BLS Capital Management,31179580,IP Addresses - IP Addresses - Standard IPv4 - new ,61,0.005,7.7217,1488.00,55.00,0.05,75.69,26.89
BLS Capital Management,31179580,General Block Blob - General Block Blob - LRS - ,0.19,0.00036,7.7217,79.79,55.00,0.00,0.29,0.14
BLS Capital Management,31179580,Azure Active Directory Domain Services - Azure ,915.3,0.15,7.7217,743.79,55.00,1.53,1135.03,402.79
BLS Capital Management,31179580,Standard HDD Managed Disks - Standard HDD Managed ,12.54,1.536,7.7217,1.00,55.00,15.63,15.63,5.60
BLS Capital Management,31179580,Service Bus - Service Bus - Standard - new ,58.39,0.013441,7.7217,530.00,55.00,0.14,72.47,25.76
BLS Capital Management,31179580,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,7.7217,0.10,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Service Bus - Service Bus - Standard - new ,0,0.8,7.7217,0.00,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.68,0.0196,7.7217,4.58,55.00,0.20,0.91,0.37
BLS Capital Management,31179580,Virtual Machines BS Series - Virtual Machines BS ,292.94,0.048,7.7217,743.98,55.00,0.49,363.30,128.95
BLS Capital Management,31179580,Backup - Backup - Standard - EU West - new ,147.96,0.0448,7.7217,402.81,55.00,0.46,183.59,65.22
BLS Capital Management,31179580,Standard Page Blob - Standard Page Blob - LRS - ,0,0.045,7.7217,0.00,55.00,0.46,0.00,0.00
BLS Capital Management,31179580,Storage - Bandwidth - Storage - Bandwidth - ,0,0,7.7217,0.06,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,SQL Server Standard - SQL Server Standard - 1-4 ,2441.4,0.4,7.7217,743.97,55.00,4.07,3027.45,1074.33
BLS Capital Management,31179580,Network Watcher - Network Watcher - new ,0,0.001,7.7217,1.00,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.7217,28.20,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,IP Addresses - IP Addresses - Basic IPv4 - new ,24.31,0.004,7.7217,744.00,55.00,0.04,30.28,10.83
BLS Capital Management,31179580,Premium SSD Managed Disks - Premium SSD Managed ,355.68,21.68,7.7217,2.00,55.00,220.56,441.09,156.55
BLS Capital Management,31179580,Backup - Backup - On Premises Server - EU West - ,81.94,10,7.7217,1.00,55.00,101.73,101.73,36.18
BLS Capital Management,31179580,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.99,7.7217,0.16,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.7217,0.00,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,2.79,0.0043,7.7217,79.82,55.00,0.04,3.49,1.26
BLS Capital Management,31179580,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.09,0.02,7.7217,0.63,55.00,0.20,0.13,0.06
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,1.35,0.054,7.7217,3.13,55.00,0.55,1.72,0.64
BLS Capital Management,31179580,IP Addresses - IP Addresses - Basic IPv4 - new ,43.91,0.0036,7.7217,1488.00,55.00,0.04,54.50,19.37
BLS Capital Management,31179580,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  10/28/2022-11/27/2022  October   ,1338.12,40.24,1,28.00,25.00,47.79,1338.05,267.61
BLS Capital Management,31179580,Power Automate per user plan - Power Automate per user plan - renew  10/28/2022-11/27/2022  October   ,106.2,84.96,1,1.00,25.00,106.20,106.20,21.24
BLS Capital Management,31179580,Microsoft Teams Room Pro - Microsoft Teams Rooms Pro - new  10/14/2022-10/27/2022  October   ,117.46,201.36,1,1.00,25.00,117.46,117.46,23.49
BLS Capital Management,31179580,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 2) - cycleCharge  10/28/2022-11/27/2022  October   ,669.06,40.24,1,14.00,25.00,47.79,669.03,133.81
BLS Capital Management,31179580,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  10/28/2022-11/27/2022  October   ,0,15.7,1,32.00,25.00,0.00,0.00,0.00
BLS Capital Management,31179580,Microsoft Teams Room Pro - Microsoft Teams Rooms Pro - cycleCharge  10/28/2022-11/27/2022  October   ,251.7,201.36,1,1.00,25.00,251.70,251.70,50.34
BLS Capital Management,31179580,Microsoft Defender for Office 365 (Plan 1) - Microsoft Defender for Office 365 (Plan 1) - cycleCharge  10/18/2022-11/17/2022  October   ,403.2,10.08,1,32.00,25.00,12.60,403.20,80.64
BLS Capital Management,31179580,Dynamics 365 CRM New Commerce Promotional Offer Annual - Dynamics 365 Sales Enterprise Edition - cycleCharge  10/28/2022-11/27/2022  October   ,532.5,448.43,1,1.00,25.00,532.50,532.50,106.50
BLS Capital Management,31179580,Power Automate unattended RPA add-on - Power Automate unattended RPA add-on - new  10/4/2022-10/31/2022  October   ,959.23,849.6,1,1.00,25.0,959.23,959.23,191.85
BLS Capital Management,31179580,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - Virtual User - cycleCharge  10/28/2022-11/27/2022  October   ,0,0,1,10.00,25.00,0.00,0.00,0.00
BLS Capital Management,31179580,Power Automate per user with attended RPA plan - Power Automate per user with attended RPA plan - new  10/4/2022-10/31/2022  October   ,255.76,226.53,1,1.00,25.0,255.76,255.76,51.15
BLS Capital Management,31179580,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  10/28/2022-11/27/2022  October   ,7568.06,210.88,1,34.00,25.00,222.59,7567.98,1513.60
BLS Capital Management,31179580,Microsoft 365 E5 Compliance - Microsoft 365 E5 Compliance - cycleCharge  10/28/2022-11/27/2022  October   ,226.5,60.4,1,3.00,25.00,75.50,226.50,45.30
Norli Liv og Pension Livsforsikring A/S,64145711,Virtual Machines Dv3 Series Windows - Virtual ,1293.86,0.212,7.7217,743.93,25.00,1.74,1293.93,258.84
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.7217,0.03,25.00,0.44,0.01,0.01
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,0,0.0015,7.7217,0.00,25.00,0.01,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,IP Addresses - IP Addresses - Basic IPv4 - new ,21.9,0.0036,7.7217,744.00,25.00,0.03,21.97,4.45
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - GRS - new ,0,0.06,7.7217,0.00,25.00,0.49,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,7.7217,0.46,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Premium SSD Managed Disks - Premium SSD Managed ,342.94,41.811428,7.7217,1.00,25.00,343.03,343.01,68.66
Norli Liv og Pension Livsforsikring A/S,64145711,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.7217,0.40,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot RA-GRS - EU West ,0,0.049,7.7217,0.01,25.00,0.40,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,1.05,0.0043,7.7217,31.68,25.00,0.04,1.12,0.28
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Active Directory Domain Services - Azure ,915.3,0.15,7.7217,743.79,25.00,1.23,915.35,183.11
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.7217,0.02,25.00,0.44,0.01,0.01
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - LRS - new ,0,0.00036,7.7217,0.00,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,0,0.015,7.7217,0.00,25.00,0.12,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,0.09,0.00054,7.7217,26.85,25.00,0.00,0.12,0.05
Norli Liv og Pension Livsforsikring A/S,64145711,Load Balancer - Load Balancer - new ,0.68,0.005,7.7217,17.25,25.00,0.04,0.71,0.17
Norli Liv og Pension Livsforsikring A/S,64145711,Premium SSD Managed Disks - Premium SSD Managed ,2439.38,148.68,7.7217,2.00,25.00,1219.82,2439.48,487.98
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - LRS - new ,0,0.00036,7.7217,1.70,25.00,0.00,0.01,0.01
Norli Liv og Pension Livsforsikring A/S,64145711,Network Watcher - Network Watcher - new ,0,0.001,7.7217,1.00,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps - Logic Apps - Consumption - new ,1.15,0.000025,7.7217,6097.00,25.00,0.00,1.25,0.33
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Bastion - Azure Bastion - Basic - new ,0,0.087,7.7217,0.08,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - LRS - new ,0,0.00036,7.7217,0.01,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,89.95,0.045,7.7217,243.92,25.00,0.37,90.05,18.09
Norli Liv og Pension Livsforsikring A/S,64145711,Storage - Bandwidth - Storage - Bandwidth - ,0,0,7.7217,0.08,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - GRS - ,0,0.00036,7.7217,0.03,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - GRS - new ,0,0.00036,7.7217,1.35,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.02,7.7217,0.03,25.00,0.16,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps - Logic Apps - Consumption - new ,0.19,0.12,7.7217,0.21,25.00,0.98,0.20,0.05
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - GRS - new ,0,0.00036,7.7217,0.01,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Queues - Queues - GRS - new ,0,0.00036,7.7217,0.02,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,SQL Server Developer Edition - SQL Server ,0,0,7.7217,258.83,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Virtual Machines BS Series Windows - Virtual ,883.35,0.416,7.7217,258.83,25.00,3.41,883.40,176.72
Norli Liv og Pension Livsforsikring A/S,64145711,Event Grid - Event Grid - new ,0,0.06,7.7217,0.00,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps - Logic Apps - Consumption - new ,0.19,0.000125,7.7217,227.00,25.00,0.00,0.23,0.08
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - LRS - new ,0,0.00036,7.7217,0.12,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,IP Addresses - IP Addresses - Standard IPv4 - new ,152.6,0.005,7.7217,3720.00,25.00,0.04,152.60,30.52
Norli Liv og Pension Livsforsikring A/S,64145711,Azure App Service Premium v2 Plan - Azure App ,815.6,0.2,7.7217,497.08,25.00,1.64,815.64,163.16
Norli Liv og Pension Livsforsikring A/S,64145711,Load Balancer - Load Balancer - new ,152.6,0.025,7.7217,744.00,25.00,0.21,152.60,30.52
Norli Liv og Pension Livsforsikring A/S,64145711,Queues - Queues - LRS - new ,0,0.00036,7.7217,0.04,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Bastion - Azure Bastion - Basic - new ,2319.5,0.19,7.7217,1488.00,25.00,1.56,2319.52,463.92
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,2.41,0.06,7.7217,5.00,25.00,0.49,2.46,0.53
Norli Liv og Pension Livsforsikring A/S,64145711,Queues v2 - Queues v2 - LRS - EU West - new ,0,0.004,7.7217,0.00,25.00,0.03,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.7217,0.21,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,8.88,0.00054,7.7217,2006.79,25.00,0.00,8.89,1.79
Norli Liv og Pension Livsforsikring A/S,64145711,Files v2 - Files v2 - Hot GRS - EU West - new ,1.05,0.0541,7.7217,2.50,25.00,0.44,1.11,0.27
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.7217,0.01,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - RA-GRS - new ,0,0.075,7.7217,0.01,25.00,0.62,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.7217,0.02,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Queues v2 - Queues v2 - LRS - EU West - new ,0,0.004,7.7217,0.00,25.00,0.03,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.29,0.0043,7.7217,9.47,25.00,0.04,0.33,0.10
Norli Liv og Pension Livsforsikring A/S,64145711,Premium SSD Managed Disks - Premium SSD Managed ,177.79,21.68,7.7217,1.00,25.00,177.87,177.86,35.63
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.86,0.0196,7.7217,5.99,25.00,0.16,0.96,0.27
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.7217,0.00,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - LRS - new ,0,0.045,7.7217,0.01,25.00,0.37,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - GRS - ,0.09,0.048,7.7217,0.33,25.00,0.39,0.13,0.06
Norli Liv og Pension Livsforsikring A/S,64145711,Azure App Service Free Plan - Azure App Service ,0,0,7.7217,0.67,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,1.35,0.00054,7.7217,324.80,25.00,0.00,1.44,0.36
Norli Liv og Pension Livsforsikring A/S,64145711,Microsoft 365 E3 - Microsoft 365 E3 - addQuantity 10/20/2022-11/11/2022  October   ,-18579.15,210.88,1,95.00,25.00,-195.58,-18579.63,-3715.93
Norli Liv og Pension Livsforsikring A/S,64145711,Exchange Online (Plan 1) - Exchange Online (Plan 1) - cycleCharge  10/10/2022-11/9/2022  October   ,201.6,20.16,1,8.00,25.00,25.20,201.60,40.32
Norli Liv og Pension Livsforsikring A/S,64145711,Microsoft Defender for Office 365 (Plan 1) - Microsoft Defender for Office 365 (Plan 1) - addQuantity  10/12/2022-10/31/2022  October   ,-763.28,10.08,1,94.00,25.00,-8.13,-763.75,-152.75
Norli Liv og Pension Livsforsikring A/S,64145711,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - renew  10/28/2022-11/27/2022  October   ,2957.64,48.29,1,49.00,25.0,60.36,2957.76,591.55
Norli Liv og Pension Livsforsikring A/S,64145711,Microsoft Defender for Office 365 (Plan 1) - Microsoft Defender for Office 365 (Plan 1) - addQuantity  10/20/2022-10/31/2022  October   ,-463.6,10.08,1,95.00,25.00,-4.88,-463.13,-92.63
Norli Liv og Pension Livsforsikring A/S,64145711,Windows 365 Enterprise - Windows 365 Enterprise 4 vCPU; 16 GB; 512 GB - cycleCharge  10/12/2022-11/11/2022  October   ,1312.92,525.17,1,2.00,25.00,656.46,1312.93,262.59
Norli Liv og Pension Livsforsikring A/S,64145711,Microsoft Teams Phone Resource Account - Microsoft Teams Phone Resource Account - cycleCharge  10/28/2022-11/27/2022  October   ,0,0,1,50.00,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Microsoft Defender for Office 365 (Plan 1) - Microsoft Defender for Office 365 (Plan 1) - addQuantity  10/12/2022-10/31/2022  October   ,772.35,10.08,1,95.00,25.00,8.13,771.88,154.38
Norli Liv og Pension Livsforsikring A/S,64145711,Microsoft Defender for Office 365 (Plan 1) - Microsoft Defender for Office 365 (Plan 1) - addQuantity  10/20/2022-10/31/2022  October   ,468.48,10.08,1,96.00,25.00,4.88,468.00,93.60
Norli Liv og Pension Livsforsikring A/S,64145711,Microsoft Teams Rooms Standard - Microsoft Teams Rooms Standard - cycleCharge  10/1/2022-10/31/2022  October   ,118,94.4,1,1.00,25.00,118.00,118.00,23.60
Norli Liv og Pension Livsforsikring A/S,64145711,Microsoft 365 E3 - Microsoft 365 E3 - addQuantity 10/12/2022-11/11/2022  October   ,-24778.4,210.88,1,94.00,25.00,-263.60,-24778.40,-4955.68
Norli Liv og Pension Livsforsikring A/S,64145711,Microsoft 365 E3 - Microsoft 365 E3 - addQuantity 10/12/2022-11/11/2022  October   ,25042,210.88,1,95.00,25.00,263.60,25042.00,5008.40
Norli Liv og Pension Livsforsikring A/S,64145711,Microsoft Defender for Office 365 (Plan 1) - Microsoft Defender for Office 365 (Plan 1) - cycleCharge  10/1/2022-10/31/2022  October   ,1184.4,10.08,1,94.00,25.00,12.60,1184.40,236.88
Norli Liv og Pension Livsforsikring A/S,64145711,Microsoft 365 E3 - Microsoft 365 E3 - cycleCharge 10/12/2022-11/11/2022  October   ,24778.4,210.88,1,94.00,25.00,263.60,24778.40,4955.68
Norli Liv og Pension Livsforsikring A/S,64145711,Power BI Premium Per User - Power BI Premium Per User - cycleCharge  10/12/2022-11/11/2022  October   ,125.9,100.72,1,1.00,25.00,125.90,125.90,25.18
Norli Liv og Pension Livsforsikring A/S,64145711,Microsoft 365 F3 - Microsoft 365 F3 - cycleCharge 10/1/2022-10/31/2022  October   ,201.2,40.24,1,4.00,25.00,50.30,201.20,40.24
Norli Liv og Pension Livsforsikring A/S,64145711,Microsoft 365 E3 - Microsoft 365 E3 - addQuantity 10/20/2022-11/11/2022  October   ,18775.68,210.88,1,96.00,25.00,195.58,18775.20,3755.04
RackPeople ApS,32476007,Azure App Service Free Plan - Azure App Service ,0,0,7.7217,9.22,0.00,0.00,0.00,0.00
RackPeople ApS,32476007,Service Bus - Service Bus - Standard - new ,0,0.8,7.7217,0.00,0.00,0.00,0.00,0.00
RackPeople ApS,32476007,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,7.7217,0.34,0.00,0.00,0.00,0.00
RackPeople ApS,32476007,Functions - Functions - new ,0,0.000002,7.7217,35040.00,0.00,0.00,0.00,0.00
RackPeople ApS,32476007,Tables - Tables - LRS - new ,0,0.00036,7.7217,26.90,0.00,0.00,0.06,0.06
RackPeople ApS,32476007,Tables - Tables - LRS - new ,0,0.00036,7.7217,0.94,0.00,0.00,0.00,0.00
RackPeople ApS,32476007,SQL Database Single Standard - SQL Database Single ,123.06,0.4839,7.7217,31.00,0.00,3.18,98.46,0.01
RackPeople ApS,32476007,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.7217,2.90,0.00,0.00,0.01,0.01
RackPeople ApS,32476007,General Block Blob - General Block Blob - LRS - ,0.38,0.00036,7.7217,142.93,0.00,0.00,0.34,0.04
RackPeople ApS,32476007,Tables - Tables - LRS - new ,4.63,0.045,7.7217,12.56,0.00,0.30,3.71,0.01
RackPeople ApS,32476007,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.7217,0.38,0.00,0.00,0.00,0.00
RackPeople ApS,32476007,General Block Blob - General Block Blob - LRS - ,0,0.024,7.7217,0.12,0.00,0.16,0.02,0.02
RackPeople ApS,32476007,Functions - Functions - new ,0,0.000016,7.7217,400000.00,0.00,0.00,0.00,0.00
RackPeople ApS,32476007,SQL Database Single Basic - SQL Database Single ,81.85,0.161,7.7217,62.00,0.00,1.06,65.52,0.04
RackPeople ApS,32476007,Tables - Tables - LRS - new ,0,0.00036,7.7217,8.10,0.00,0.00,0.02,0.02
RackPeople ApS,32476007,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.7217,0.35,0.00,0.00,0.00,0.00
RackPeople ApS,32476007,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.76,7.7217,5.00,0.00,0.00,0.00,0.00
RackPeople ApS,32476007,Functions - Functions - new ,30.98,0.000016,7.7217,236313.62,0.00,0.00,24.82,0.04
RackPeople ApS,32476007,Azure App Service Standard Plan - Azure App ,741.95,0.1,7.7217,904.46,0.00,0.66,593.64,0.08
RackPeople ApS,32476007,Service Bus - Service Bus - Hybrid Connections - ,0,1,7.7217,0.39,0.00,0.00,0.00,0.00
RackPeople ApS,32476007,Files - Files - LRS - new ,4.73,0.015,7.7217,38.46,0.00,0.10,3.79,0.01
RackPeople ApS,32476007,Files - Files - LRS - new ,0.68,0.0015,7.7217,58.58,0.00,0.01,0.58,0.04
RackPeople ApS,32476007,Service Bus - Service Bus - Hybrid Connections - ,163.21,0.0134,7.7217,1485.08,0.00,0.09,130.61,0.04
RackPeople ApS,32476007,Files - Files - LRS - new ,0.58,0.0015,7.7217,50.67,0.00,0.01,0.50,0.04
RackPeople ApS,32476007,Log Analytics - Log Analytics - Pay-as-you-go - EU ,59.74,2.76,7.7217,2.64,0.00,18.12,47.87,0.08
RackPeople ApS,32476007,Azure App Service Premium v2 Plan - Azure App ,1220.8,0.2,7.7217,744.00,0.00,1.31,976.64,0.00
RackPeople ApS,32476007,Files - Files - LRS - new ,0,0.06,7.7217,0.11,0.00,0.39,0.04,0.04
RackPeople ApS,32476007,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - cycleCharge  10/1/2022-10/31/2022  October   ,603.6,40.24,1,12.00,25.00,50.30,603.60,120.72
RackPeople ApS,32476007,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - addQuantity  10/12/2022-10/31/2022  October   ,-389.4,40.24,1,12.00,25.00,-32.45,-389.40,-77.88
RackPeople ApS,32476007,Power BI Premium Per User - Power BI Premium Per User - cycleCharge  10/24/2022-11/23/2022  October   ,125.9,100.72,1,1.00,25.00,125.90,125.90,25.18
RackPeople ApS,32476007,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - addQuantity  10/12/2022-10/31/2022  October   ,421.85,40.24,1,13.00,0.0,25.96,337.48,0.00
GoWingu ApS,75555555,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.7217,16.31,0.00,0.00,0.00,0.00
GoWingu ApS,75555555,Azure App Service Free Plan - Azure App Service ,0,0,7.7217,5.00,0.00,0.00,0.00,0.00
GoWingu ApS,75555555,SQL Database - LTR Backup Storage - SQL Database - ,0.19,0.055,7.7217,0.60,0.00,0.36,0.22,0.07
