Customer,CustomerNo,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E1 - cycleCharge  12/28/2022-1/27/2023  December   ,47.79,40.24,1,1.00,25.00,47.79,47.79,9.56
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  12/28/2022-1/27/2023  December   ,71.82,20.16,1,3.00,25.00,23.94,71.81,14.36
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - addQuantity  12/19/2022-12/27/2022  December   ,1669.5,210.88,1,25.00,25.0,66.78,1669.38,333.88
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  12/28/2022-1/27/2023  December   ,5564.75,210.88,1,25.00,25.0,222.59,5564.69,1112.94
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - addQuantity  12/5/2022-12/27/2022  December   ,-687.15,50.32,1,15.00,25.00,-45.81,-687.19,-137.44
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  12/28/2022-1/27/2023  December   ,4157.73,40.24,1,87.00,25.00,47.79,4157.51,831.50
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online Kiosk - cycleCharge  12/28/2022-1/27/2023  December   ,11.98,10.08,1,1.00,25.00,11.98,11.98,2.40
Grønbech & Sønner,12069502,Microsoft Teams Phone Resource Account - Microsoft Teams Phone Resource Account - renew  12/10/2022-12/9/2023  December   ,0,0,1,32.00,25.0,0.00,0.00,0.00
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Teams Rooms Standard - cycleCharge  12/28/2022-1/27/2023  December   ,112.1,94.4,1,1.00,25.00,112.10,112.10,22.42
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  12/28/2022-1/27/2023  December   ,538.08,75.52,1,6.00,25.00,89.68,538.05,107.61
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 F1 - cycleCharge  12/28/2022-1/27/2023  December   ,13.49,11.36,1,1.00,25.00,13.49,13.49,2.70
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - addQuantity  12/5/2022-12/27/2022  December   ,732.96,50.32,1,16.00,25.0,45.81,733.00,146.60
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E3 - cycleCharge  12/28/2022-1/27/2023  December   ,139.18,117.2,1,1.00,25.00,139.18,139.18,27.84
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  12/28/2022-1/27/2023  December   ,956,50.32,1,16.00,25.0,59.75,956.00,191.20
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 2) - cycleCharge  12/28/2022-1/27/2023  December   ,47.79,40.24,1,1.00,25.00,47.79,47.79,9.56
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  12/28/2022-1/27/2023  December   ,23322,110.8,1,195.00,25.00,119.60,23322.00,4664.40
GOSH Copenhagen,89885019,Microsoft 365 Business Basic - Microsoft 365 Business Basic - renew  12/28/2022-1/27/2023  December   ,90.72,36.29,1,2.00,9,39.56,79.11,6.53
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  12/28/2022-1/27/2023  December   ,717,50.32,1,12.00,9.00,52.10,625.22,51.62
GOSH Copenhagen,89885019,Microsoft Teams Rooms Standard - Microsoft Teams Rooms Standard - cycleCharge  12/1/2022-12/31/2022  December   ,236,94.4,1,2.00,9.00,102.90,205.79,16.99
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  12/28/2022-1/27/2023  December   ,359.16,25.2,1,12.00,9.00,26.09,313.14,25.86
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  12/28/2022-1/27/2023  December   ,2198.34,40.24,1,46.00,9.00,41.67,1916.85,158.27
GOSH Copenhagen,89885019,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  12/28/2022-1/27/2023  December   ,498.6,132.96,1,3.00,9,144.93,434.78,35.90
GOSH Copenhagen,89885019,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - renew  12/28/2022-1/27/2023  December   ,181.08,48.29,1,3.00,9,52.64,157.91,13.04
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  12/28/2022-1/27/2023  December   ,672.84,62.96,1,9.00,9.00,65.19,586.74,48.45
GOSH Copenhagen,89885019,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  12/28/2022-1/27/2023  December   ,0,15.7,1,71.00,9.00,0.00,0.00,0.00
GOSH Copenhagen,89885019,Exchange Online (Plan 1) - Exchange Online (Plan 1) - renew  12/12/2022-1/11/2023  December   ,30.24,24.19,1,1.00,9,26.37,26.37,2.18
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  12/28/2022-1/27/2023  December   ,5621.2,110.8,1,47.00,9,104.29,4901.69,404.73
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  12/28/2022-1/27/2023  December   ,1674.4,100.72,1,14.00,25.00,119.60,1674.40,334.88
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Project Plan 3 - cycleCharge  12/28/2022-1/27/2023  December   ,1434.88,151.04,1,8.00,25.00,179.36,1434.90,286.98
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  12/28/2022-1/27/2023  December   ,23.94,20.16,1,1.00,25.00,23.94,23.94,4.79
INTERN A/S,20284072,Microsoft 365 Business Basic - Microsoft 365 Business Basic - renew  12/1/2022-12/31/2022  December   ,136.08,36.29,1,3.00,25.0,45.36,136.09,27.22
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 F3 - cycleCharge  12/28/2022-1/27/2023  December   ,263.34,20.16,1,11.00,25.00,23.94,263.31,52.66
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  12/28/2022-1/27/2023  December   ,1674.4,110.8,1,14.00,25.00,119.60,1674.40,334.88
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  12/28/2022-1/27/2023  December   ,669.06,40.24,1,14.00,25.00,47.79,669.03,133.81
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  12/28/2022-1/27/2023  December   ,29.93,25.2,1,1.00,12.50,26.93,26.93,2.99
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  12/28/2022-1/27/2023  December   ,167.58,20.16,1,7.00,12.50,21.54,150.81,16.76
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Apps for business - cycleCharge  12/28/2022-1/27/2023  December   ,62.51,52.64,1,1.00,12.50,56.26,56.26,6.25
Gammelbys,29687765,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  12/28/2022-1/27/2023  December   ,332.4,132.96,1,2.00,12.5,149.58,299.16,33.24
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 F3 - cycleCharge  12/28/2022-1/27/2023  December   ,23.94,20.16,1,1.00,12.50,21.54,21.54,2.39
Gammelbys,29687765,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  12/29/2022-1/28/2023  December   ,0,15.7,1,15.00,25.00,0.00,0.00,0.00
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  12/23/2022-1/22/2023  December   ,23.94,20.16,1,1.00,6.25,20.35,20.35,1.20
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  12/23/2022-1/22/2023  December   ,298.75,50.32,1,5.00,6.25,50.79,253.94,14.94
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  12/24/2022-1/23/2023  December   ,15308.8,110.8,1,128.00,6.25,101.66,13012.48,765.44
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  12/23/2022-1/22/2023  December   ,1335.54,187.44,1,6.00,6.25,189.20,1135.20,66.78
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 F3 - cycleCharge  12/24/2022-1/23/2023  December   ,2246.13,40.24,1,47.00,6.25,40.62,1909.11,112.30
Delfi Technologies A/S,12552688,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  12/23/2022-1/22/2023  December   ,1662,132.96,1,10.00,6.25,141.27,1412.70,83.10
RackPeople ApS,00000010,Windows 365 Business - Windows 365 Business 2 vCPU; 4 GB; 64 GB - cycleCharge  12/10/2022-1/9/2023  December   ,207.99,166.39,1,1.00,0.0,166.39,166.39,0.00
RackPeople ApS,00000010,Power BI Premium Per User - Power BI Premium Per User - cycleCharge  12/24/2022-1/23/2023  December   ,125.9,100.72,1,1.00,25.00,125.90,125.90,25.18
RackPeople ApS,00000010,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - cycleCharge  12/1/2022-12/31/2022  December   ,653.9,40.24,1,13.00,0.0,40.24,523.12,0.00
RackPeople ApS,00000010,Dynamics 365 Business Central Premium - Dynamics 365 Business Central Premium - new  12/14/2022-1/13/2023  December   ,0,0,1,25.00,0.0,0.00,0.00,0.00
RackPeople ApS,00000010,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.15245,0.55,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,7.15245,0.05,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Azure App Service Free Plan - Azure App Service ,0,0,7.15245,10.00,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Tables - Tables - LRS - new ,4.64,0.045,7.15245,13.71,0.00,0.27,3.75,0.04
RackPeople ApS,00000010,Azure App Service Premium v2 Plan - Azure App ,1130.8,0.2,7.15245,744.00,0.00,1.22,904.64,0.00
RackPeople ApS,00000010,Azure App Service Standard Plan - Azure App ,1130.8,0.1,7.15245,1488.00,0.00,0.61,904.64,0.00
RackPeople ApS,00000010,Files - Files - LRS - new ,0.89,0.0015,7.15245,86.20,0.00,0.01,0.79,0.08
RackPeople ApS,00000010,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.15245,3.11,0.00,0.00,0.01,0.01
RackPeople ApS,00000010,Tables - Tables - LRS - new ,0,0.00036,7.15245,8.57,0.00,0.00,0.02,0.02
RackPeople ApS,00000010,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.76,7.15245,5.00,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Log Analytics - Log Analytics - Pay-as-you-go - EU ,170.58,2.76,7.15245,8.14,0.00,16.78,136.53,0.07
RackPeople ApS,00000010,Functions - Functions - new ,35.4,0.000016,7.15245,291896.88,0.00,0.00,28.39,0.07
RackPeople ApS,00000010,Functions - Functions - new ,0,0.000002,7.15245,100000.00,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Service Bus - Service Bus - Standard - new ,0,0.8,7.15245,0.00,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Service Bus - Service Bus - Hybrid Connections - ,151.36,0.0134,7.15245,1486.77,0.00,0.08,121.12,0.03
RackPeople ApS,00000010,Service Bus - Service Bus - Hybrid Connections - ,0,1,7.15245,0.37,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Tables - Tables - LRS - new ,0,0.00036,7.15245,1.72,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Functions - Functions - new ,0,0.000002,7.15245,1096.00,0.00,0.00,0.01,0.01
RackPeople ApS,00000010,SQL Database Single Standard - SQL Database Single ,113.99,0.4839,7.15245,31.00,0.00,2.94,91.20,0.01
RackPeople ApS,00000010,General Block Blob - General Block Blob - LRS - ,0,0.024,7.15245,0.18,0.00,0.15,0.03,0.03
RackPeople ApS,00000010,Tables - Tables - LRS - new ,0,0.00036,7.15245,26.79,0.00,0.00,0.06,0.06
RackPeople ApS,00000010,Files - Files - LRS - new ,0.89,0.0015,7.15245,79.85,0.00,0.01,0.73,0.02
RackPeople ApS,00000010,Azure App Service Free Plan - Azure App Service ,0,0,7.15245,2.00,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Files - Files - LRS - new ,0,0.06,7.15245,0.15,0.00,0.36,0.05,0.05
RackPeople ApS,00000010,SQL Database Single Basic - SQL Database Single ,75.81,0.161,7.15245,62.00,0.00,0.98,60.69,0.04
RackPeople ApS,00000010,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.15245,0.28,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Functions - Functions - new ,0,0.000016,7.15245,400000.00,0.00,0.00,0.00,0.00
RackPeople ApS,00000010,Files - Files - LRS - new ,6.79,0.015,7.15245,59.81,0.00,0.09,5.45,0.02
RackPeople ApS,00000010,General Block Blob - General Block Blob - LRS - ,0.44,0.00036,7.15245,190.68,0.00,0.00,0.42,0.07
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 2) - cycleCharge  12/28/2022-1/27/2023  December   ,143.37,40.24,1,3.00,9.00,41.67,125.01,10.32
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  12/28/2022-1/27/2023  December   ,10391.64,62.96,1,139.00,9.00,65.19,9061.81,748.22
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E5 - cycleCharge  12/28/2022-1/27/2023  December   ,681.52,286.96,1,2.00,9.00,297.14,594.29,49.07
Nordic Bioscience,30799968,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  12/28/2022-1/27/2023  December   ,0,15.7,1,30.00,9.00,0.00,0.00,0.00
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  12/28/2022-1/27/2023  December   ,418.25,50.32,1,7.00,25.00,59.75,418.25,83.65
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Teams Rooms Standard - cycleCharge  12/28/2022-1/27/2023  December   ,672.6,94.4,1,6.00,9.00,97.75,586.51,48.43
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  12/28/2022-1/27/2023  December   ,9926.8,110.8,1,83.00,9.00,104.29,8656.17,714.73
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  12/28/2022-1/27/2023  December   ,2225.9,187.44,1,10.00,9.00,194.10,1940.96,160.26
Nordic Bioscience,30799968,Azure Active Directory Premium P1 - Azure Active Directory Premium P1 - renew  12/3/2022-1/2/2023  December   ,45.36,36.29,1,1.00,9.00,39.56,39.56,3.27
Nordic Bioscience,30799968,Power; Flow; AAD; AI; Intune; MCAS; Defender IN New Commerce Promotional Offer Annual - Enterprise Mobility + Security E5 - cycleCharge  12/28/2022-1/27/2023  December   ,196.66,82.8,1,2.00,9.00,85.74,171.48,14.16
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  12/28/2022-1/27/2023  December   ,1434.88,75.52,1,16.00,25.00,89.68,1434.80,286.96
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Common Area Phone - cycleCharge  12/28/2022-1/27/2023  December   ,669.06,40.24,1,14.00,9.00,41.67,583.39,48.17
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  12/28/2022-1/27/2023  December   ,119.7,20.16,1,5.00,9.00,20.87,104.37,8.62
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Defender for Office 365 (Plan 1) - cycleCharge  12/28/2022-1/27/2023  December   ,1605.32,10.08,1,134.00,9.00,10.44,1399.25,115.53
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  12/28/2022-1/27/2023  December   ,1672.65,40.24,1,35.00,25.00,47.79,1672.56,334.51
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Project Online Essentials - cycleCharge  12/28/2022-1/27/2023  December   ,41.9,35.28,1,1.00,9.00,36.54,36.54,3.02
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - Virtual User - cycleCharge  12/28/2022-1/27/2023  December   ,0,0,1,5.00,9.00,0.00,0.00,0.00
Nord Tech Industrisystemer,18175509,Microsoft 365 Business Basic - Microsoft 365 Business Basic - cycleCharge  12/17/2022-1/16/2023  December   ,113.4,30.24,1,3.00,25.00,37.80,113.40,22.68
Nord Tech Industrisystemer,18175509,Visio Plan 2 - Visio Plan 2 - cycleCharge 12/17/2022-1/16/2023  December   ,94.4,75.52,1,1.00,7.00,80.81,80.81,5.29
Nord Tech Industrisystemer,18175509,Exchange Online (Plan 2) - Exchange Online (Plan 2) - cycleCharge  12/17/2022-1/16/2023  December   ,50.3,40.24,1,1.00,25.00,50.30,50.30,10.06
Nord Tech Industrisystemer,18175509,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  12/17/2022-1/16/2023  December   ,3878,110.8,1,28.00,25.00,138.50,3878.00,775.60
Nord Tech Industrisystemer,18175509,Dynamics 365 Business Central Essentials - Dynamics 365 Business Central Essentials - cycleCharge  12/1/2022-12/31/2022  December   ,385.44,308.35,1,1.00,25.00,385.44,385.44,77.09
Nord Tech Industrisystemer,18175509,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - cycleCharge  12/12/2022-1/11/2023  December   ,1156.9,40.24,1,23.00,25.00,50.30,1156.90,231.38
Mads & Vitus,28689942,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  12/23/2022-1/22/2023  December   ,373.8,62.96,1,5.00,12.50,67.29,336.43,37.38
Mads & Vitus,28689942,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  12/23/2022-1/22/2023  December   ,191.16,40.24,1,4.00,12.50,43.01,172.04,19.12
SBC-Teams GoWingu,29270015,Virtual Machines DSv2 Series - Reserved VM ,2796.96,78.21,7.15245,4.00,0.00,559.39,2237.57,0.01
SBC-Teams GoWingu,29270015,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.15245,0.08,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,Files - Files - LRS - new ,0,0.0015,7.15245,0.02,0.00,0.01,0.00,0.00
SBC-Teams GoWingu,29270015,Standard HDD Managed Disks - Standard HDD Managed ,3.66,0.0005,7.15245,969.26,0.00,0.00,2.95,0.02
SBC-Teams GoWingu,29270015,Standard SSD Managed Disks - Standard SSD Managed ,36.39,4.8,7.15245,1.00,0.00,29.18,29.18,0.07
SBC-Teams GoWingu,29270015,Standard Page Blob - Standard Page Blob - LRS - ,0.18,0.00036,7.15245,68.70,0.00,0.00,0.15,0.01
SBC-Teams GoWingu,29270015,IP Addresses - IP Addresses - Basic IPv4 - new ,40.68,0.0036,7.15245,1488.00,0.00,0.02,32.57,0.03
SBC-Teams GoWingu,29270015,Bandwidth Inter-Region - Bandwidth Inter-Region - ,6.53,0.02,7.15245,43.35,0.00,0.12,5.27,0.05
SBC-Teams GoWingu,29270015,Load Balancer - Load Balancer - new ,621.9,0.01,7.15245,8184.00,0.00,0.06,497.55,0.03
SBC-Teams GoWingu,29270015,Virtual Network Peering - Virtual Network Peering ,63.93,0.01,7.15245,842.31,0.00,0.06,51.21,0.07
SBC-Teams GoWingu,29270015,Load Balancer - Load Balancer - new ,3.3,0.005,7.15245,87.35,0.00,0.03,2.66,0.02
SBC-Teams GoWingu,29270015,Standard HDD Managed Disks - Standard HDD Managed ,0.53,0.05,7.15245,1.55,0.00,0.30,0.47,0.05
SBC-Teams GoWingu,29270015,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.15245,1.60,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,Backup - Backup - Azure VM - EU West - new ,37.9,10,7.15245,0.50,0.00,60.80,30.40,0.08
SBC-Teams GoWingu,29270015,Standard SSD Managed Disks - Standard SSD Managed ,17.08,0.002,7.15245,1124.54,0.00,0.01,13.67,0.01
SBC-Teams GoWingu,29270015,Standard HDD Managed Disks - Standard HDD Managed ,70,1.536,7.15245,6.00,0.00,9.34,56.03,0.03
SBC-Teams GoWingu,29270015,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.15245,100.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,Standard Page Blob - Standard Page Blob - LRS - ,0,0.045,7.15245,0.04,0.00,0.27,0.01,0.01
SBC-Teams GoWingu,29270015,Files - Files - LRS - new ,0,0.0015,7.15245,0.01,0.00,0.01,0.00,0.00
SBC-Teams GoWingu,29270015,Backup - Backup - Standard - EU West - new ,1.34,0.0448,7.15245,4.09,0.00,0.27,1.11,0.04
SBC-Teams GoWingu,29270015,Premium SSD Managed Disks - Premium SSD Managed ,132.31,5.8072,7.15245,3.00,0.00,35.31,105.91,0.06
SBC-Teams GoWingu,29270015,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.15245,0.01,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,Premium SSD Managed Disks - Premium SSD Managed ,611.98,80.54,7.15245,1.00,0.00,489.65,489.62,0.04
SBC-Teams GoWingu,29270015,Standard SSD Managed Disks - Standard SSD Managed ,18.14,2.4,7.15245,1.00,0.00,14.59,14.59,0.08
SBC-Teams GoWingu,29270015,Load Balancer - Load Balancer - new ,282.7,0.025,7.15245,1488.00,0.00,0.15,226.16,0.00
SBC-Teams GoWingu,29270015,General Block Blob - General Block Blob - LRS - ,1.25,0.00036,7.15245,479.69,0.00,0.00,1.05,0.05
SBC-Teams GoWingu,29270015,Virtual Machines RI - Virtual Machines RI - new ,0,0,7.15245,2977.50,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,382.83,0.0679,7.15245,741.93,0.00,0.41,306.27,0.01
SBC-Teams GoWingu,29270015,Standard HDD Managed Disks - Standard HDD Managed ,68.48,3.008,7.15245,3.00,0.00,18.29,54.86,0.08
SBC-Teams GoWingu,29270015,Virtual Network Peering - Virtual Network Peering ,60.25,0.01,7.15245,793.48,0.00,0.06,48.24,0.04
SBC-Teams GoWingu,29270015,IP Addresses - IP Addresses - Standard IPv4 - new ,395.7,0.005,7.15245,10416.00,0.00,0.03,316.62,0.06
SBC-Teams GoWingu,29270015,Tables - Tables - LRS - new ,0,0.045,7.15245,0.03,0.00,0.27,0.01,0.01
SBC-Teams GoWingu,29270015,Standard Page Blob - Standard Page Blob - LRS - ,0,0.00036,7.15245,31.29,0.00,0.00,0.07,0.07
SBC-Teams GoWingu,29270015,Azure Active Directory Domain Services - Azure ,847.83,0.15,7.15245,743.79,0.00,0.91,678.29,0.03
SBC-Teams GoWingu,29270015,Standard HDD Managed Disks - Standard HDD Managed ,2.68,0.05,7.15245,7.14,0.00,0.30,2.17,0.03
SBC-Teams GoWingu,29270015,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,7.15245,5.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,VPN Gateway - VPN Gateway - Basic - new ,203.48,0.036,7.15245,744.00,0.00,0.22,162.84,0.06
SBC-Teams GoWingu,29270015,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,0.44,0.272,7.15245,0.25,0.00,1.65,0.41,0.06
SBC-Teams GoWingu,29270015,Bandwidth Inter-Region - Bandwidth Inter-Region - ,2.23,0.05,7.15245,5.95,0.00,0.30,1.81,0.03
SBC-Teams GoWingu,29270015,Azure App Service Free Plan - Azure App Service ,0,0,7.15245,2.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,Files - Files - LRS - new ,0,0.015,7.15245,0.01,0.00,0.09,0.00,0.00
SBC-Teams GoWingu,29270015,Rtn Preference: MGN - Rtn Preference: MGN - new ,4.91,0.087,7.15245,7.51,0.00,0.53,3.97,0.04
SBC-Teams GoWingu,29270015,Tables - Tables - LRS - new ,0,0.00036,7.15245,3.17,0.00,0.00,0.01,0.01
SBC-Teams GoWingu,29270015,Virtual Machines BS Series - Virtual Machines BS ,135.63,0.024,7.15245,744.00,0.00,0.15,108.56,0.06
SBC-Teams GoWingu,29270015,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.15245,0.00,0.00,0.00,0.00,0.00
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  12/28/2022-1/27/2023  December   ,1076.16,75.52,1,12.00,18.75,85.19,1022.30,161.42
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E5 - cycleCharge  12/28/2022-1/27/2023  December   ,4770.64,320.88,1,14.00,18.75,323.72,4532.14,715.60
Atcom Aps,26097282,Microsoft Teams Phone Resource Account - Microsoft Teams Phone Resource Account - renew  12/21/2022-1/20/2023  December   ,0,0,1,5.00,18.75,0.00,0.00,0.00
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  12/28/2022-1/27/2023  December   ,47.88,20.16,1,2.00,25.00,23.94,47.88,9.58
Atcom Aps,26097282,Microsoft 365 E5 - Microsoft 365 E5 - renew 12/28/2022-1/27/2023  December   ,1443.99,385.06,1,3.00,18.75,457.26,1371.78,216.60
Atcom Aps,26097282,Visio Plan 2 - Visio Plan 2 - renew 12/28/2022-1/27/2023  December   ,339.84,90.62,1,3.00,18.75,107.61,322.83,50.97
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  12/28/2022-1/27/2023  December   ,95.76,20.16,1,4.00,22.00,23.36,93.45,16.85
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  12/28/2022-1/27/2023  December   ,29.93,25.2,1,1.00,22.00,29.21,29.21,5.27
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  12/28/2022-1/27/2023  December   ,1270.92,62.96,1,17.00,25.00,74.76,1270.96,254.19
